 05/23-10:49	2591.600	2591.600	2590.200	2590.600	           2032	   2590.400	   2586.833	   2587.492	   2591.425	   2597.046	     -3.000	     -2.000	     -1.000	     -6.446	      0.000	      0.000	      0.000	   2032.000	   2753.800	   2184.700	   2586.833	   2587.492	   2591.425	   2597.046	
 05/23-10:50	2590.600	2591.200	2589.800	2591.000	           1755	   2590.400	   2587.067	   2587.558	   2591.321	   2596.966	     -3.000	     -2.000	     -1.000	     -5.966	      0.000	      0.000	      0.000	   1755.000	   2306.600	   2096.400	   2587.067	   2587.558	   2591.321	   2596.966	
 05/23-10:51	2591.000	2591.200	2589.600	2590.200	           1080	   2590.900	   2587.267	   2587.583	   2591.217	   2596.890	     -3.000	     -2.000	     -1.000	     -6.690	      0.000	      0.000	      0.000	   1080.000	   1952.400	   2032.200	   2587.267	   2587.583	   2591.217	   2596.890	
 05/23-10:52	2590.400	2591.600	2589.600	2590.200	           1630	   2590.700	   2587.483	   2587.650	   2591.108	   2596.812	     -3.000	     -2.000	     -1.000	     -6.612	      0.000	      0.000	      0.000	   1630.000	   1822.800	   2048.700	   2587.483	   2587.650	   2591.108	   2596.812	
 05/23-10:53	2590.000	2590.400	2588.800	2589.000	           1948	   2590.200	   2587.667	   2587.700	   2590.988	   2596.738	     -3.000	     -2.000	     -1.000	     -7.738	      0.000	      0.000	      0.000	   1948.000	   1689.000	   2129.800	   2587.667	   2587.700	   2590.988	   2596.738	
 05/23-10:54	2589.000	2591.200	2588.000	2588.600	           2347	   2589.800	   2587.800	   2587.742	   2590.871	   2596.656	     -2.000	     -2.000	     -1.000	     -8.056	      0.000	      0.000	      0.000	   2347.000	   1752.000	   2252.900	   2587.800	   2587.742	   2590.871	   2596.656	
 05/23-10:55	2588.400	2589.400	2588.000	2588.600	           1401	   2589.300	   2588.000	   2587.700	   2590.746	   2596.572	     -2.000	     -2.000	     -1.000	     -7.972	      0.000	      0.000	      0.000	   1401.000	   1681.200	   1993.900	   2588.000	   2587.700	   2590.746	   2596.572	
 05/23-10:56	2588.400	2590.000	2588.400	2590.000	           1165	   2589.300	   2588.333	   2587.700	   2590.633	   2596.478	     -2.000	     -2.000	     -1.000	     -6.478	      0.000	      0.000	      0.000	   1165.000	   1698.200	   1825.300	   2588.333	   2587.700	   2590.633	   2596.478	
 05/23-10:57	2589.800	2590.800	2588.200	2588.800	           1780	   2589.000	   2588.517	   2587.667	   2590.517	   2596.382	     -2.000	     -2.000	     -1.000	     -7.582	      0.000	      0.000	      0.000	   1780.000	   1728.200	   1775.500	   2588.517	   2587.667	   2590.517	   2596.382	
 05/23-10:58	2588.200	2589.000	2587.400	2588.800	           2088	   2589.000	   2588.650	   2587.633	   2590.404	   2596.290	     -2.000	     -2.000	     -1.000	     -7.490	      0.000	      0.000	      0.000	   2088.000	   1756.200	   1722.600	   2588.650	   2587.633	   2590.404	   2596.290	
 05/23-10:59	2588.800	2589.600	2587.600	2587.600	           1442	   2588.700	   2588.717	   2587.567	   2590.283	   2596.186	     -2.000	     -2.000	     -1.000	     -8.586	      0.000	      0.000	      0.000	   1442.000	   1575.200	   1663.600	   2588.717	   2587.567	   2590.283	   2596.186	
 05/23-11:00	2587.600	2587.800	2586.400	2586.600	           3218	   2588.300	   2588.750	   2587.475	   2590.150	   2596.078	     -2.000	     -2.000	     -1.000	     -9.478	      0.000	      0.000	      0.000	   3218.000	   1938.600	   1809.900	   2588.750	   2587.475	   2590.150	   2596.078	
 05/23-11:01	2586.400	2587.200	2586.200	2586.400	           1907	   2587.600	   2588.767	   2587.392	   2590.033	   2595.978	     -2.000	     -2.000	     -1.000	     -9.578	      0.000	      0.000	      0.000	   1907.000	   2087.000	   1892.600	   2588.767	   2587.392	   2590.033	   2595.978	
 05/23-11:02	2586.600	2588.000	2586.000	2586.400	           2052	   2587.200	   2588.750	   2587.342	   2589.913	   2595.886	     -2.000	     -2.000	     -1.000	     -9.486	      0.000	      0.000	      0.000	   2052.000	   2141.400	   1934.800	   2588.750	   2587.342	   2589.913	   2595.886	
 05/23-11:03	2586.400	2587.400	2586.000	2586.800	           1883	   2586.800	   2588.733	   2587.308	   2589.792	   2595.796	     -2.000	     -2.000	     -1.000	     -8.996	      0.000	      0.000	      0.000	   1883.000	   2100.400	   1928.300	   2588.733	   2587.308	   2589.792	   2595.796	
 05/23-11:04	2586.800	2586.800	2585.800	2586.600	           1561	   2586.600	   2588.733	   2587.250	   2589.671	   2595.716	     -2.000	     -2.000	     -1.000	     -9.116	      0.000	      0.000	      0.000	   1561.000	   2124.200	   1849.700	   2588.733	   2587.250	   2589.671	   2595.716	
 05/23-11:05	2586.600	2587.800	2586.200	2587.000	           1517	   2586.700	   2588.683	   2587.217	   2589.554	   2595.642	     -2.000	     -2.000	     -1.000	     -8.642	      0.000	      0.000	      0.000	   1517.000	   1784.000	   1861.300	   2588.683	   2587.217	   2589.554	   2595.642	
 05/23-11:06	2587.000	2592.800	2587.000	2591.200	           6836	   2587.600	   2588.733	   2587.267	   2589.471	   2595.584	     -2.000	     -2.000	     -1.000	     -4.384	      0.000	      0.000	      0.000	   6836.000	   2769.800	   2428.400	   2588.733	   2587.267	   2589.471	   2595.584	
 05/23-11:07	2591.000	2591.600	2590.600	2591.600	           2496	   2588.600	   2588.817	   2587.325	   2589.383	   2595.528	     -2.000	     -2.000	     -1.000	     -3.928	      0.000	      0.000	      0.000	   2496.000	   2858.600	   2500.000	   2588.817	   2587.325	   2589.383	   2595.528	
 05/23-11:08	2591.600	2592.600	2590.800	2592.200	           2686	   2589.700	   2588.950	   2587.425	   2589.313	   2595.486	     -2.000	     -2.000	     -1.000	     -3.286	      0.000	      0.000	      0.000	   2686.000	   3019.200	   2559.800	   2588.950	   2587.425	   2589.313	   2595.486	
 05/23-11:09	2592.200	2592.400	2591.600	2592.200	           1742	   2590.800	   2589.083	   2587.558	   2589.233	   2595.450	     -2.000	     -2.000	     -1.000	     -3.250	      1.000	      0.000	      0.000	   1742.000	   3055.400	   2589.800	   2589.083	   2587.558	   2589.233	   2595.450	
 05/23-11:10	2592.000	2595.000	2592.000	2594.000	           5634	   2592.200	   2589.283	   2587.692	   2589.171	   2595.426	     -1.000	     -2.000	     -1.000	     -1.426	      1.000	      0.000	      0.000	   5634.000	   3878.800	   2831.400	   2589.283	   2587.692	   2589.171	   2595.426	
 05/23-11:11	2594.000	2595.000	2593.600	2594.800	           2879	   2593.000	   2589.517	   2587.842	   2589.121	   2595.402	     -1.000	     -2.000	     -1.000	     -0.602	      1.000	      0.000	      0.000	   2879.000	   3087.400	   2928.600	   2589.517	   2587.842	   2589.121	   2595.402	
 05/23-11:12	2594.800	2594.800	2593.200	2593.800	           2026	   2593.400	   2589.667	   2587.925	   2589.050	   2595.368	     -1.000	     -2.000	     -1.000	     -1.568	      0.000	      0.000	      0.000	   2026.000	   2993.400	   2926.000	   2589.667	   2587.925	   2589.050	   2595.368	
 05/23-11:13	2594.000	2594.400	2592.400	2592.600	           2585	   2593.500	   2589.850	   2588.000	   2588.975	   2595.332	     -1.000	     -2.000	     -1.000	     -2.732	      0.000	      0.000	      0.000	   2585.000	   2973.200	   2996.200	   2589.850	   2588.000	   2588.975	   2595.332	
 05/23-11:14	2592.600	2594.000	2592.200	2593.600	           2302	   2593.800	   2590.017	   2588.067	   2588.900	   2595.296	     -1.000	     -2.000	     -1.000	     -1.696	      0.000	      0.000	      0.000	   2302.000	   3085.200	   3070.300	   2590.017	   2588.067	   2588.900	   2595.296	
 05/23-11:15	2593.600	2594.000	2592.200	2593.600	           1707	   2593.700	   2590.100	   2588.183	   2588.829	   2595.262	     -1.000	     -2.000	     -1.000	     -1.662	      0.000	      0.000	      0.000	   1707.000	   2299.800	   3089.300	   2590.100	   2588.183	   2588.829	   2595.262	
 05/23-11:16	2593.600	2593.600	2591.400	2592.000	           2141	   2593.100	   2590.250	   2588.258	   2588.863	   2595.216	     -1.000	     -2.000	     -1.000	     -3.216	      0.000	      0.000	      0.000	   2141.000	   2152.200	   2619.800	   2590.250	   2588.258	   2588.863	   2595.216	
 05/23-11:17	2592.200	2594.200	2592.000	2594.200	           1728	   2593.200	   2590.350	   2588.375	   2588.904	   2595.180	     -1.000	     -2.000	     -1.000	     -0.980	      0.000	      0.000	      0.000	   1728.000	   2092.600	   2543.000	   2590.350	   2588.375	   2588.904	   2595.180	
 05/23-11:18	2593.600	2597.000	2593.600	2595.000	           5335	   2593.600	   2590.467	   2588.517	   2588.946	   2595.148	     -1.000	     -2.000	     -1.000	     -0.148	      0.000	      0.000	      0.000	   5335.000	   2642.600	   2807.900	   2590.467	   2588.517	   2588.946	   2595.148	
 05/23-11:19	2595.000	2595.000	2593.200	2594.000	           2009	   2593.700	   2590.567	   2588.700	   2588.962	   2595.114	     -1.000	     -2.000	     -1.000	     -1.114	      0.000	      0.000	      0.000	   2009.000	   2584.000	   2834.600	   2590.567	   2588.700	   2588.962	   2595.114	
 05/23-11:20	2593.800	2595.800	2593.400	2595.600	           2107	   2594.200	   2590.733	   2588.900	   2589.025	   2595.086	     -1.000	     -2.000	     -1.000	      0.514	      0.000	      0.000	      0.000	   2107.000	   2664.000	   2481.900	   2590.733	   2588.900	   2589.025	   2595.086	
 05/23-11:21	2595.600	2599.800	2595.600	2599.000	           8663	   2595.600	   2591.033	   2589.150	   2589.150	   2595.076	     -1.000	      0.000	     -1.000	      3.924	      0.000	      0.000	      0.000	   8663.000	   3968.400	   3060.300	   2591.033	   2589.150	   2589.150	   2595.076	
 05/23-11:22	2598.800	2606.200	2598.800	2604.000	          11511	   2597.600	   2591.500	   2589.492	   2589.308	   2595.078	     -1.000	     -1.000	     -1.000	      8.922	      0.000	      0.000	      0.000	  11511.000	   5925.000	   4008.800	   2591.500	   2589.492	   2589.308	   2595.078	
 05/23-11:23	2603.600	2607.200	2603.600	2604.600	           6582	   2599.500	   2592.017	   2589.842	   2589.479	   2595.082	     -1.000	     -1.000	     -1.000	      9.518	      0.000	      0.000	      0.000	   6582.000	   6174.400	   4408.500	   2592.017	   2589.842	   2589.479	   2595.082	
 05/23-11:24	2604.000	2606.200	2603.600	2605.800	           4562	   2601.800	   2592.567	   2590.183	   2589.646	   2595.092	     -1.000	     -1.000	     -1.000	     10.708	      0.000	      0.000	      0.000	   4562.000	   6685.000	   4634.500	   2592.567	   2590.183	   2589.646	   2595.092	
 05/23-11:25	2605.400	2605.400	2603.400	2603.600	           3878	   2603.400	   2593.083	   2590.542	   2589.817	   2595.094	     -1.000	     -1.000	     -1.000	      8.506	      0.000	      0.000	      0.000	   3878.000	   7039.200	   4851.600	   2593.083	   2590.542	   2589.817	   2595.094	
 05/23-11:26	2603.400	2605.600	2602.600	2605.000	           3507	   2604.600	   2593.583	   2590.958	   2589.979	   2595.096	     -1.000	     -1.000	     -1.000	      9.904	      0.000	      0.000	      0.000	   3507.000	   6008.000	   4988.200	   2593.583	   2590.958	   2589.979	   2595.096	
 05/23-11:27	2605.000	2610.000	2603.600	2610.000	           3451	   2605.800	   2594.300	   2591.408	   2590.188	   2595.114	     -1.000	     -1.000	     -1.000	     14.886	      0.000	      0.000	      0.000	   3451.000	   4396.000	   5160.500	   2594.300	   2591.408	   2590.188	   2595.114	
 05/23-11:28	2610.000	2613.000	2609.200	2609.600	           8703	   2606.800	   2594.983	   2591.817	   2590.375	   2595.126	     -1.000	     -1.000	     -1.000	     14.474	      0.000	      0.000	      0.000	   8703.000	   4820.200	   5497.300	   2594.983	   2591.817	   2590.375	   2595.126	
 05/23-11:29	2609.600	2612.000	2609.000	2611.200	           4390	   2607.900	   2595.767	   2592.242	   2590.579	   2595.142	      0.000	     -1.000	     -1.000	     16.058	      0.000	      0.000	      0.000	   4390.000	   4785.800	   5735.400	   2595.767	   2592.242	   2590.579	   2595.142	
 05/23-11:30	2611.000	2613.600	2609.200	2609.200	           6751	   2609.000	   2596.533	   2592.642	   2590.775	   2595.148	      0.000	     -1.000	     -1.000	     14.052	      0.000	      0.000	      0.000	   6751.000	   5360.400	   6199.800	   2596.533	   2592.642	   2590.775	   2595.148	
 05/23-13:01	2609.600	2611.400	2608.400	2608.800	           7258	   2609.700	   2597.267	   2593.017	   2590.938	   2595.148	      0.000	     -1.000	     -1.000	     13.652	      0.000	      0.000	      0.000	   7258.000	   6110.600	   6059.300	   2597.267	   2593.017	   2590.938	   2595.148	
 05/23-13:02	2608.800	2609.200	2606.800	2608.000	           3419	   2609.300	   2597.983	   2593.367	   2591.092	   2595.148	      0.000	     -1.000	     -1.000	     12.852	      0.000	      0.000	      0.000	   3419.000	   6104.200	   5250.100	   2597.983	   2593.367	   2591.092	   2595.148	
 05/23-13:03	2608.000	2608.800	2607.000	2608.200	           1742	   2609.100	   2598.700	   2593.717	   2591.225	   2595.150	      0.000	     -1.000	     -1.000	     13.050	      0.000	      0.000	      0.000	   1742.000	   4712.000	   4766.100	   2598.700	   2593.717	   2591.225	   2595.150	
 05/23-13:04	2608.400	2608.600	2606.400	2606.800	           2569	   2608.200	   2599.367	   2594.050	   2591.337	   2595.142	      0.000	     -1.000	     -1.000	     11.658	      0.000	      0.000	      0.000	   2569.000	   4347.800	   4566.800	   2599.367	   2594.050	   2591.337	   2595.142	
 05/23-13:05	2607.200	2607.600	2606.200	2606.200	           2063	   2607.600	   2600.017	   2594.350	   2591.438	   2595.132	      0.000	     -1.000	     -1.000	     11.068	      0.000	      0.000	      0.000	   2063.000	   3410.200	   4385.300	   2600.017	   2594.350	   2591.438	   2595.132	
 05/23-13:06	2606.400	2607.600	2606.000	2606.200	           2070	   2607.100	   2600.517	   2594.625	   2591.538	   2595.130	      0.000	     -1.000	     -1.000	     11.070	      0.000	      0.000	      0.000	   2070.000	   2372.600	   4241.600	   2600.517	   2594.625	   2591.538	   2595.130	
 05/23-13:07	2606.000	2607.000	2605.800	2606.000	           1822	   2606.700	   2601.000	   2594.908	   2591.642	   2595.126	      0.000	     -1.000	     -1.000	     10.874	      0.000	      0.000	      0.000	   1822.000	   2053.200	   4078.700	   2601.000	   2594.908	   2591.642	   2595.126	
 05/23-13:08	2606.400	2607.000	2605.400	2605.800	           2462	   2606.200	   2601.450	   2595.200	   2591.758	   2595.128	      0.000	      0.000	     -1.000	     10.672	      0.000	      0.000	      0.000	   2462.000	   2197.200	   3454.600	   2601.450	   2595.200	   2591.758	   2595.128	
 05/23-13:09	2605.600	2605.800	2605.000	2605.000	           3512	   2605.900	   2601.883	   2595.483	   2591.825	   2595.126	      0.000	      0.000	     -1.000	      9.874	      0.000	      0.000	      0.000	   3512.000	   2385.800	   3366.800	   2601.883	   2595.483	   2591.825	   2595.126	
 05/23-13:10	2604.600	2605.800	2604.200	2605.200	           3061	   2605.600	   2602.250	   2595.767	   2591.883	   2595.132	      0.000	      0.000	     -1.000	     10.068	      0.000	      0.000	      0.000	   3061.000	   2585.400	   2997.800	   2602.250	   2595.767	   2591.883	   2595.132	
 05/23-13:11	2605.800	2605.800	2603.200	2603.400	           3238	   2605.100	   2602.533	   2596.025	   2591.946	   2595.138	      0.000	      0.000	     -1.000	      8.262	      0.000	      0.000	      0.000	   3238.000	   2819.000	   2595.800	   2602.533	   2596.025	   2591.946	   2595.138	
 05/23-13:12	2603.400	2604.400	2603.200	2603.800	           1824	   2604.600	   2602.867	   2596.267	   2592.004	   2595.148	      0.000	      0.000	     -1.000	      8.652	      0.000	      0.000	      0.000	   1824.000	   2819.400	   2436.300	   2602.867	   2596.267	   2592.004	   2595.148	
 05/23-13:13	2603.400	2603.400	2601.000	2601.800	           4684	   2603.800	   2603.167	   2596.508	   2592.075	   2595.164	      0.000	      0.000	     -1.000	      6.636	      0.000	      0.000	      0.000	   4684.000	   3263.800	   2730.500	   2603.167	   2596.508	   2592.075	   2595.164	
 05/23-13:14	2601.600	2603.400	2601.400	2603.200	           2646	   2603.400	   2603.483	   2596.750	   2592.133	   2595.188	      0.000	      0.000	     -1.000	      8.012	      0.000	      0.000	      0.000	   2646.000	   3090.600	   2738.200	   2603.483	   2596.750	   2592.133	   2595.188	
 05/23-13:15	2602.800	2605.800	2602.800	2605.800	           4501	   2603.600	   2603.900	   2597.000	   2592.212	   2595.220	      0.000	      0.000	     -1.000	     10.580	      0.000	      0.000	      0.000	   4501.000	   3378.600	   2982.000	   2603.900	   2597.000	   2592.212	   2595.220	
 05/23-13:16	2605.400	2605.600	2604.000	2604.200	           2358	   2603.700	   2604.300	   2597.275	   2592.325	   2595.246	      0.000	      0.000	     -1.000	      8.954	      0.000	      0.000	      0.000	   2358.000	   3202.600	   3010.800	   2604.300	   2597.275	   2592.325	   2595.246	
 05/23-13:17	2603.800	2605.200	2603.800	2605.000	           1264	   2604.000	   2604.667	   2597.508	   2592.467	   2595.276	      0.000	      0.000	     -1.000	      9.724	      0.000	      0.000	      0.000	   1264.000	   3090.600	   2955.000	   2604.667	   2597.508	   2592.467	   2595.276	
 05/23-13:18	2604.800	2605.400	2602.000	2602.000	           2028	   2604.000	   2604.900	   2597.683	   2592.558	   2595.288	      0.000	      0.000	     -1.000	      6.712	      0.000	      0.000	      0.000	   2028.000	   2559.400	   2911.600	   2604.900	   2597.683	   2592.558	   2595.288	
 05/23-13:19	2602.200	2604.000	2601.800	2604.000	           1748	   2604.200	   2605.233	   2597.900	   2592.696	   2595.310	      0.000	      0.000	     -1.000	      8.690	      0.000	      0.000	      0.000	   1748.000	   2379.800	   2735.200	   2605.233	   2597.900	   2592.696	   2595.310	
 05/23-13:20	2604.000	2605.200	2602.600	2605.200	           1956	   2604.100	   2605.550	   2598.142	   2592.850	   2595.330	      0.000	      0.000	     -1.000	      9.870	      0.000	      0.000	      0.000	   1956.000	   1870.800	   2624.700	   2605.550	   2598.142	   2592.850	   2595.330	
 05/23-13:21	2605.600	2605.600	2604.400	2604.800	           1369	   2604.200	   2605.733	   2598.383	   2592.983	   2595.340	      0.000	      0.000	     -1.000	      9.460	      0.000	      0.000	      0.000	   1369.000	   1673.000	   2437.800	   2605.733	   2598.383	   2592.983	   2595.340	
 05/23-13:22	2604.800	2605.400	2603.800	2604.400	           1496	   2604.100	   2605.750	   2598.625	   2593.137	   2595.350	      0.000	      0.000	     -1.000	      9.050	      0.000	      0.000	      0.000	   1496.000	   1719.400	   2405.000	   2605.750	   2598.625	   2593.137	   2595.350	
 05/23-13:23	2604.400	2606.800	2604.400	2606.800	           2884	   2605.100	   2605.833	   2598.925	   2593.313	   2595.366	      0.000	      0.000	     -1.000	     11.434	      0.000	      0.000	      0.000	   2884.000	   1890.600	   2225.000	   2605.833	   2598.925	   2593.313	   2595.366	
 05/23-13:24	2606.600	2610.200	2606.200	2609.600	           6711	   2606.200	   2605.967	   2599.267	   2593.504	   2595.394	      0.000	      0.000	     -1.000	     14.206	      0.000	      0.000	      0.000	   6711.000	   2883.200	   2631.500	   2605.967	   2599.267	   2593.504	   2595.394	
 05/23-13:25	2609.200	2610.000	2608.600	2608.800	           2874	   2606.900	   2606.133	   2599.608	   2593.654	   2595.426	      0.000	      0.000	     -1.000	     13.374	      0.000	      0.000	      0.000	   2874.000	   3066.800	   2468.800	   2606.133	   2599.608	   2593.654	   2595.426	
 05/23-13:26	2609.000	2609.800	2608.400	2608.400	           2319	   2607.600	   2606.233	   2599.908	   2593.804	   2595.450	      0.000	      0.000	     -1.000	     12.950	      0.000	      0.000	      0.000	   2319.000	   3256.800	   2464.900	   2606.233	   2599.908	   2593.804	   2595.450	
 05/23-13:27	2608.200	2609.200	2608.000	2608.000	           1694	   2608.300	   2606.167	   2600.233	   2593.950	   2595.468	      0.000	      0.000	     -1.000	     12.532	      0.000	      0.000	      0.000	   1694.000	   3296.400	   2507.900	   2606.167	   2600.233	   2593.950	   2595.468	
 05/23-13:28	2608.000	2608.600	2605.000	2605.800	           4622	   2608.100	   2606.050	   2600.517	   2594.075	   2595.480	      0.000	      0.000	     -1.000	     10.320	      0.000	      0.000	      0.000	   4622.000	   3644.000	   2767.300	   2606.050	   2600.517	   2594.075	   2595.480	
 05/23-13:29	2605.600	2606.200	2604.200	2604.400	           3018	   2607.100	   2605.833	   2600.800	   2594.183	   2595.496	      0.000	      0.000	     -1.000	      8.904	      0.000	      0.000	      0.000	   3018.000	   2905.400	   2894.300	   2605.833	   2600.800	   2594.183	   2595.496	
 05/23-13:30	2604.000	2604.600	2603.400	2604.400	           2189	   2606.200	   2605.667	   2601.100	   2594.288	   2595.512	      0.000	      0.000	     -1.000	      8.888	      0.000	      0.000	      0.000	   2189.000	   2768.400	   2917.600	   2605.667	   2601.100	   2594.288	   2595.512	
 05/23-13:31	2604.200	2605.400	2603.200	2603.200	           2617	   2605.200	   2605.483	   2601.375	   2594.383	   2595.528	      0.000	      0.000	     -1.000	      7.672	      0.000	      0.000	      0.000	   2617.000	   2828.000	   3042.400	   2605.483	   2601.375	   2594.383	   2595.528	
 05/23-13:32	2603.200	2605.600	2603.000	2605.000	           1607	   2604.600	   2605.383	   2601.683	   2594.512	   2595.552	      0.000	      0.000	     -1.000	      9.448	      0.000	      0.000	      0.000	   1607.000	   2810.600	   3053.500	   2605.383	   2601.683	   2594.512	   2595.552	
 05/23-13:33	2605.000	2605.600	2604.000	2604.200	           1520	   2604.200	   2605.233	   2601.967	   2594.637	   2595.566	      0.000	      0.000	     -1.000	      8.634	      0.000	      0.000	      0.000	   1520.000	   2190.200	   2917.100	   2605.233	   2601.967	   2594.637	   2595.566	
 05/23-13:34	2604.800	2605.400	2603.600	2604.000	           1693	   2604.100	   2605.150	   2602.258	   2594.754	   2595.566	      0.000	      0.000	     -1.000	      8.434	      0.000	      0.000	      0.000	   1693.000	   1925.200	   2415.300	   2605.150	   2602.258	   2594.754	   2595.566	
 05/23-13:35	2604.200	2604.800	2603.400	2603.600	           1475	   2604.000	   2605.067	   2602.542	   2594.879	   2595.570	      0.000	      0.000	     -1.000	      8.030	      0.000	      0.000	      0.000	   1475.000	   1782.400	   2275.400	   2605.067	   2602.542	   2594.879	   2595.570	
 05/23-13:36	2603.800	2604.000	2602.600	2603.800	           2266	   2604.100	   2604.983	   2602.750	   2595.008	   2595.566	      0.000	      0.000	     -1.000	      8.234	      0.000	      0.000	      0.000	   2266.000	   1712.200	   2270.100	   2604.983	   2602.750	   2595.008	   2595.566	
 05/23-13:37	2603.600	2605.800	2603.000	2604.600	           2251	   2604.000	   2604.933	   2602.967	   2595.146	   2595.572	      0.000	      0.000	     -1.000	      9.028	      0.000	      0.000	      0.000	   2251.000	   1841.000	   2325.800	   2604.933	   2602.967	   2595.146	   2595.572	
 05/23-13:38	2604.600	2604.800	2601.800	2602.400	           3095	   2603.700	   2604.817	   2603.133	   2595.279	   2595.572	      0.000	      0.000	     -1.000	      6.828	      0.000	      0.000	      0.000	   3095.000	   2156.000	   2173.100	   2604.817	   2603.133	   2595.279	   2595.572	
 05/23-13:39	2602.800	2603.400	2599.000	2599.800	           4702	   2602.900	   2604.650	   2603.267	   2595.413	   2595.560	      0.000	      0.000	     -1.000	      4.240	      0.000	      0.000	      0.000	   4702.000	   2757.800	   2341.500	   2604.650	   2603.267	   2595.413	   2595.560	
 05/23-13:40	2599.800	2601.200	2599.600	2600.000	           3427	   2602.100	   2604.483	   2603.367	   2595.529	   2595.544	      0.000	      0.000	     -1.000	      4.456	      0.000	      0.000	      0.000	   3427.000	   3148.200	   2465.300	   2604.483	   2603.367	   2595.529	   2595.544	
 05/23-13:41	2600.000	2602.400	2600.000	2600.800	           2372	   2601.500	   2604.383	   2603.458	   2595.650	   2595.528	      0.000	      0.000	      0.000	      5.272	      0.000	      0.000	      0.000	   2372.000	   3169.400	   2440.800	   2604.383	   2603.458	   2595.650	   2595.528	
 05/23-13:42	2600.800	2602.800	2600.800	2601.000	           2255	   2600.800	   2604.300	   2603.583	   2595.754	   2595.520	      0.000	      0.000	      0.000	      5.480	      0.000	      0.000	      0.000	   2255.000	   3170.200	   2505.600	   2604.300	   2603.583	   2595.754	   2595.520	
 05/23-13:43	2600.800	2601.600	2599.200	2600.200	           2893	   2600.400	   2604.250	   2603.708	   2595.854	   2595.506	      0.000	      0.000	      0.000	      4.694	      0.000	      0.000	      0.000	   2893.000	   3129.800	   2642.900	   2604.250	   2603.708	   2595.854	   2595.506	
 05/23-13:44	2600.200	2602.400	2600.000	2601.600	           2315	   2600.700	   2604.200	   2603.842	   2595.954	   2595.496	      0.000	      0.000	      0.000	      6.104	      0.000	      0.000	      0.000	   2315.000	   2652.400	   2705.100	   2604.200	   2603.842	   2595.954	   2595.496	
 05/23-13:45	2601.400	2602.600	2600.000	2600.000	           2159	   2600.700	   2604.000	   2603.950	   2596.067	   2595.502	      0.000	      0.000	      0.000	      4.498	      0.000	      0.000	      0.000	   2159.000	   2398.800	   2773.500	   2604.000	   2603.950	   2596.067	   2595.502	
 05/23-13:46	2600.400	2601.000	2598.000	2601.000	           3656	   2600.800	   2603.900	   2604.100	   2596.179	   2595.506	     -1.000	      0.000	      0.000	      5.494	      0.000	      0.000	      0.000	   3656.000	   2655.600	   2912.500	   2603.900	   2604.100	   2596.179	   2595.506	
 05/23-13:47	2601.000	2602.600	2600.600	2602.400	           2694	   2601.100	   2603.817	   2604.242	   2596.308	   2595.520	     -1.000	      0.000	      0.000	      6.880	      0.000	      0.000	      0.000	   2694.000	   2743.400	   2956.800	   2603.817	   2604.242	   2596.308	   2595.520	
 05/23-13:48	2602.600	2603.800	2602.200	2603.000	           2952	   2601.600	   2603.850	   2604.375	   2596.446	   2595.530	     -1.000	      0.000	      0.000	      7.470	      0.000	      0.000	      0.000	   2952.000	   2755.200	   2942.500	   2603.850	   2604.375	   2596.446	   2595.530	
 05/23-13:49	2603.000	2603.400	2602.400	2602.600	           1480	   2601.800	   2603.800	   2604.517	   2596.608	   2595.540	     -1.000	      0.000	      0.000	      7.060	      0.000	      0.000	      0.000	   1480.000	   2588.200	   2620.300	   2603.800	   2604.517	   2596.608	   2595.540	
 05/23-13:50	2602.200	2602.400	2601.200	2601.600	           1492	   2602.100	   2603.667	   2604.608	   2596.754	   2595.556	     -1.000	      0.000	      0.000	      6.044	      0.000	      0.000	      0.000	   1492.000	   2454.800	   2426.800	   2603.667	   2604.608	   2596.754	   2595.556	
 05/23-13:51	2601.600	2602.000	2599.200	2600.000	           3688	   2601.900	   2603.517	   2604.625	   2596.887	   2595.566	     -1.000	      0.000	      0.000	      4.434	      0.000	      0.000	      0.000	   3688.000	   2461.200	   2558.400	   2603.517	   2604.625	   2596.887	   2595.566	
 05/23-13:52	2600.600	2600.600	2599.000	2599.600	           2210	   2601.300	   2603.350	   2604.550	   2597.021	   2595.574	     -1.000	      0.000	      0.000	      4.026	      0.000	      0.000	      0.000	   2210.000	   2364.400	   2553.900	   2603.350	   2604.550	   2597.021	   2595.574	
 05/23-13:53	2599.400	2600.000	2596.800	2598.400	           5122	   2600.400	   2603.067	   2604.450	   2597.146	   2595.582	     -1.000	      0.000	      0.000	      2.818	      0.000	      0.000	      0.000	   5122.000	   2798.400	   2776.800	   2603.067	   2604.450	   2597.146	   2595.582	
 05/23-13:54	2598.400	2598.400	2596.600	2597.800	           2502	   2599.500	   2602.683	   2604.325	   2597.254	   2595.582	     -1.000	      0.000	      0.000	      2.218	      0.000	      0.000	      0.000	   2502.000	   3002.800	   2795.500	   2602.683	   2604.325	   2597.254	   2595.582	
 05/23-13:55	2597.800	2598.000	2596.400	2597.400	           2336	   2598.700	   2602.300	   2604.217	   2597.379	   2595.588	     -1.000	      0.000	      0.000	      1.812	      0.000	      0.000	      0.000	   2336.000	   3171.600	   2813.200	   2602.300	   2604.217	   2597.379	   2595.588	
