 05/20-10:47	2594.800	2595.000	2592.400	2594.800	           5035	   2587.100	   2583.729	   2581.325	   2572.988	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-10:48	2594.800	2595.600	2592.800	2595.600	           4860	   2587.325	   2584.008	   2581.479	   2573.168	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-10:49	2595.800	2596.000	2593.600	2595.000	           3583	   2587.617	   2584.283	   2581.627	   2573.341	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-10:50	2595.200	2595.200	2593.400	2594.600	           2441	   2587.917	   2584.583	   2581.771	   2573.517	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-10:51	2594.200	2595.200	2593.000	2595.200	           2286	   2588.300	   2584.875	   2581.923	   2573.697	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-10:52	2595.400	2596.000	2594.400	2595.600	           3256	   2588.592	   2585.183	   2582.079	   2573.886	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-10:53	2595.600	2597.400	2594.800	2597.400	           3544	   2588.950	   2585.533	   2582.248	   2574.082	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-10:54	2597.200	2600.000	2595.000	2595.200	           7453	   2589.208	   2585.846	   2582.400	   2574.266	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      1.000	      0.000	      0.000	      0.000	
 05/20-10:55	2595.200	2599.000	2594.200	2599.000	           4318	   2589.583	   2586.196	   2582.583	   2574.467	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-10:56	2599.800	2601.600	2598.000	2600.200	           5803	   2590.000	   2586.571	   2582.779	   2574.669	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      1.000	      0.000	      0.000	      0.000	
 05/20-10:57	2600.200	2600.600	2598.000	2599.200	           2618	   2590.383	   2586.875	   2582.967	   2574.865	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-10:58	2599.000	2601.000	2598.400	2601.000	           2638	   2590.817	   2587.217	   2583.169	   2575.071	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-10:59	2600.800	2601.000	2599.000	2599.600	           2319	   2591.267	   2587.542	   2583.358	   2575.264	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:00	2600.200	2600.200	2598.400	2599.400	           2608	   2591.617	   2587.883	   2583.550	   2575.463	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:01	2599.000	2599.600	2597.200	2598.800	           3294	   2592.067	   2588.212	   2583.733	   2575.658	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:02	2598.800	2606.000	2598.800	2604.800	           7979	   2592.575	   2588.617	   2583.969	   2575.875	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:03	2604.400	2607.800	2603.000	2607.200	           6080	   2593.292	   2589.058	   2584.223	   2576.104	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:04	2606.600	2609.000	2606.000	2607.400	           5465	   2593.975	   2589.546	   2584.479	   2576.333	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:05	2607.400	2616.200	2607.400	2614.400	           9725	   2594.958	   2590.146	   2584.796	   2576.590	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      1.000	      0.000	      0.000	      0.000	
 05/20-11:06	2614.000	2614.400	2611.400	2611.600	           5183	   2595.883	   2590.721	   2585.085	   2576.833	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:07	2611.200	2614.000	2611.200	2612.000	           2998	   2596.833	   2591.288	   2585.381	   2577.080	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:08	2612.000	2612.600	2610.200	2610.800	           3274	   2597.733	   2591.817	   2585.667	   2577.323	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:09	2610.800	2611.400	2608.200	2611.400	           3577	   2598.600	   2592.313	   2585.956	   2577.565	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:10	2611.600	2612.600	2610.000	2611.600	           2558	   2599.500	   2592.813	   2586.250	   2577.804	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:11	2611.600	2611.800	2607.600	2608.800	           2912	   2600.258	   2593.246	   2586.517	   2578.027	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:12	2608.600	2610.400	2608.400	2609.400	           2005	   2601.033	   2593.683	   2586.790	   2578.253	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:13	2609.200	2611.000	2604.400	2605.200	           5653	   2601.600	   2594.054	   2587.027	   2578.464	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      1.000	
 05/20-11:14	2605.200	2607.400	2604.800	2605.400	           2548	   2602.167	   2594.363	   2587.269	   2578.673	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:15	2605.200	2608.200	2605.000	2608.200	           2239	   2602.800	   2594.712	   2587.533	   2578.892	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:16	2608.200	2608.200	2605.000	2605.000	           2774	   2603.133	   2595.000	   2587.767	   2579.100	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:17	2604.800	2604.800	2601.000	2601.000	           7186	   2603.333	   2595.217	   2587.958	   2579.289	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:18	2601.200	2603.800	2601.200	2601.600	           2712	   2603.533	   2595.429	   2588.150	   2579.480	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:19	2601.600	2602.800	2599.000	2599.400	           4312	   2603.683	   2595.650	   2588.327	   2579.664	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:20	2600.000	2601.600	2598.600	2598.600	           3664	   2603.817	   2595.867	   2588.494	   2579.839	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:21	2598.600	2603.200	2598.000	2601.800	           4293	   2604.033	   2596.167	   2588.671	   2580.029	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      1.000	
 05/20-11:22	2602.200	2603.200	2602.000	2603.200	           1840	   2604.283	   2596.438	   2588.854	   2580.222	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:23	2603.200	2606.600	2603.200	2605.600	           4620	   2604.558	   2596.754	   2589.065	   2580.424	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:24	2605.600	2607.000	2604.800	2605.800	           2229	   2604.917	   2597.063	   2589.273	   2580.629	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:25	2606.000	2606.800	2605.400	2605.800	           1844	   2605.142	   2597.363	   2589.496	   2580.825	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:26	2605.800	2606.000	2603.800	2604.200	           1823	   2605.275	   2597.637	   2589.708	   2581.022	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:27	2604.000	2604.000	2601.200	2601.600	           2999	   2605.350	   2597.867	   2589.883	   2581.208	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:28	2601.800	2602.800	2601.000	2601.800	           1289	   2605.375	   2598.096	   2590.048	   2581.397	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:29	2601.600	2601.800	2598.800	2598.800	           2926	   2605.350	   2598.308	   2590.169	   2581.566	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-11:30	2598.800	2602.200	2598.400	2602.200	           2719	   2605.442	   2598.529	   2590.323	   2581.745	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:01	2602.200	2604.400	2601.400	2604.000	           2401	   2605.617	   2598.842	   2590.492	   2581.933	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:02	2604.000	2604.800	2603.200	2603.400	           1589	   2605.575	   2599.075	   2590.669	   2582.117	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:03	2603.400	2605.600	2603.400	2605.400	           1820	   2605.508	   2599.400	   2590.892	   2582.306	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:04	2605.400	2606.200	2605.200	2605.800	           2112	   2605.467	   2599.721	   2591.096	   2582.499	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:05	2606.200	2606.600	2605.400	2606.400	           1391	   2605.192	   2600.075	   2591.327	   2582.688	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:06	2606.000	2606.800	2605.600	2606.600	           1340	   2605.033	   2600.458	   2591.565	   2582.884	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:07	2606.400	2606.600	2604.800	2605.400	           1490	   2604.808	   2600.821	   2591.773	   2583.071	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:08	2605.600	2608.200	2604.200	2607.600	           3406	   2604.700	   2601.217	   2591.990	   2583.269	      1.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:09	2607.600	2610.800	2607.000	2610.200	           4289	   2604.658	   2601.629	   2592.223	   2583.478	      1.000	      1.000	      0.000	      1.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:10	2610.200	2610.600	2608.200	2609.800	           2378	   2604.600	   2602.050	   2592.467	   2583.689	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:11	2609.800	2610.800	2608.200	2609.200	           2152	   2604.608	   2602.433	   2592.677	   2583.892	      1.000	      1.000	      0.000	      1.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:12	2609.000	2610.400	2608.800	2609.400	           1317	   2604.617	   2602.825	   2592.898	   2584.101	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:13	2609.400	2609.600	2606.200	2607.400	           2489	   2604.692	   2603.146	   2593.096	   2584.294	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:14	2607.600	2609.600	2607.400	2609.600	           1255	   2604.825	   2603.496	   2593.308	   2584.479	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:15	2610.000	2610.400	2608.800	2610.400	           1695	   2604.900	   2603.850	   2593.538	   2584.662	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:16	2610.400	2612.800	2608.200	2612.400	           3385	   2605.142	   2604.137	   2593.806	   2584.852	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:17	2612.000	2613.000	2611.000	2611.800	           2784	   2605.500	   2604.417	   2594.073	   2585.040	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      1.000	      0.000	      0.000	      0.000	
 05/20-13:18	2611.600	2611.800	2610.200	2611.200	           1536	   2605.825	   2604.679	   2594.344	   2585.222	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:19	2611.000	2611.600	2610.000	2610.800	           1846	   2606.200	   2604.942	   2594.613	   2585.406	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:20	2610.400	2611.600	2606.400	2606.800	           3279	   2606.483	   2605.150	   2594.867	   2585.572	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:21	2606.400	2608.000	2605.400	2605.600	           3116	   2606.608	   2605.321	   2595.098	   2585.727	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:22	2605.600	2605.600	2602.800	2604.000	           5008	   2606.633	   2605.458	   2595.321	   2585.881	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      1.000	
 05/20-13:23	2604.000	2604.800	2603.000	2603.600	           2002	   2606.567	   2605.563	   2595.548	   2586.028	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:24	2603.600	2605.000	2603.000	2603.600	           2122	   2606.492	   2605.704	   2595.775	   2586.171	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:25	2603.200	2604.200	2602.000	2603.400	           2682	   2606.408	   2605.775	   2595.985	   2586.308	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:26	2603.400	2603.600	2601.200	2602.400	           2885	   2606.350	   2605.813	   2596.192	   2586.434	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:27	2602.200	2603.200	2601.200	2602.800	           2504	   2606.392	   2605.871	   2596.373	   2586.554	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      1.000	
 05/20-13:28	2602.800	2604.200	2602.800	2604.200	           2572	   2606.475	   2605.925	   2596.571	   2586.691	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:29	2604.000	2604.200	2602.200	2602.600	           1415	   2606.600	   2605.975	   2596.758	   2586.824	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:30	2602.600	2604.000	2602.200	2602.400	           1422	   2606.608	   2606.025	   2596.954	   2586.956	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:31	2602.400	2602.400	2599.600	2600.200	           4812	   2606.483	   2606.050	   2597.131	   2587.080	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:32	2600.000	2602.200	2599.400	2601.800	           2999	   2606.425	   2606.000	   2597.308	   2587.210	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      1.000	
 05/20-13:33	2601.600	2603.600	2601.600	2601.600	           2068	   2606.300	   2605.904	   2597.481	   2587.340	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:34	2602.000	2602.400	2600.800	2602.200	           1610	   2606.175	   2605.821	   2597.683	   2587.460	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:35	2602.200	2604.400	2601.200	2604.000	           2739	   2606.100	   2605.646	   2597.896	   2587.584	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:36	2603.800	2603.800	2601.200	2601.800	           2394	   2605.933	   2605.483	   2598.102	   2587.700	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:37	2601.800	2603.000	2601.200	2601.600	           1278	   2605.817	   2605.313	   2598.300	   2587.808	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:38	2601.600	2603.600	2600.800	2601.400	           1948	   2605.600	   2605.150	   2598.483	   2587.903	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:39	2601.600	2601.800	2599.600	2600.600	           3174	   2605.292	   2604.975	   2598.644	   2587.997	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:40	2600.600	2601.000	2598.800	2600.200	           2532	   2604.967	   2604.783	   2598.798	   2588.094	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:41	2599.600	2600.200	2598.000	2599.600	           3305	   2604.650	   2604.629	   2598.938	   2588.190	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      1.000	
 05/20-13:42	2599.400	2603.000	2599.400	2602.200	           3108	   2604.408	   2604.512	   2599.098	   2588.299	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:43	2602.600	2603.600	2602.000	2603.200	           2312	   2604.267	   2604.479	   2599.267	   2588.408	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:44	2603.400	2603.400	2602.400	2602.800	            921	   2604.042	   2604.433	   2599.398	   2588.518	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:45	2603.000	2603.000	2601.000	2601.000	           1972	   2603.725	   2604.313	   2599.512	   2588.627	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
 05/20-13:46	2601.000	2601.000	2595.600	2598.800	           6822	   2603.275	   2604.208	   2599.604	   2588.722	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      1.000	
 05/20-13:47	2598.800	2599.200	2596.000	2596.000	           3271	   2602.750	   2604.125	   2599.671	   2588.806	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	
