 07/08-10:18	2131.600	2135.000	2131.200	2131.800	           4976	     63.000	   2124.200	   2127.413	   2150.382	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.200	      5.600	    -13.400	     27.200	      0.000	
 07/08-10:19	2132.000	2133.400	2131.200	2131.400	           1813	     64.000	   2124.527	   2127.430	   2149.945	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.600	      0.200	    -13.800	     26.800	      0.000	
 07/08-10:20	2131.200	2134.400	2130.800	2133.200	           2293	     65.000	   2125.226	   2127.530	   2149.533	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.200	      2.000	    -12.000	     28.600	      0.000	
 07/08-10:21	2133.400	2133.600	2131.600	2132.800	           1310	     66.000	   2125.886	   2127.586	   2149.122	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.600	      2.000	    -12.400	     28.200	      0.000	
 07/08-10:22	2133.000	2136.600	2132.600	2134.600	           4801	     67.000	   2126.573	   2127.650	   2148.722	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      3.000	    -10.600	     30.000	      0.000	
 07/08-10:23	2134.600	2134.800	2132.200	2132.400	           2696	     68.000	   2127.153	   2127.690	   2148.337	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.200	     -0.200	    -12.800	     27.800	      0.000	
 07/08-10:24	2132.200	2132.600	2130.600	2131.600	           3094	     69.000	   2127.726	   2127.727	   2147.950	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.200	     -0.600	    -13.600	     27.000	      0.000	
 07/08-10:25	2131.800	2134.000	2131.800	2133.200	           1861	     70.000	   2128.447	   2127.760	   2147.570	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.600	      2.600	    -12.000	     28.600	      1.000	
 07/08-10:26	2133.400	2136.600	2133.200	2133.400	           2466	     71.000	   2129.220	   2127.763	   2147.197	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.600	      1.600	    -11.800	     28.800	      0.000	
 07/08-10:27	2134.000	2141.800	2133.600	2141.800	           5828	     72.000	   2130.086	   2127.967	   2146.888	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      5.200	      8.600	     -3.400	     37.200	      0.000	
 07/08-10:28	2142.400	2148.200	2142.400	2143.200	          11140	     73.000	   2130.679	   2128.153	   2146.593	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.400	      9.600	     -5.000	     38.600	      0.000	
 07/08-10:29	2143.600	2144.200	2140.400	2142.200	           3867	     74.000	   2131.341	   2128.297	   2146.270	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -6.000	     -0.200	     -6.000	     37.600	      0.000	
 07/08-10:30	2142.400	2145.200	2141.000	2145.000	           3867	     75.000	   2132.007	   2128.464	   2145.985	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.800	      4.600	     -3.200	     40.400	      0.000	
 07/08-10:31	2144.800	2144.800	2138.000	2141.400	           6489	     76.000	   2132.654	   2128.610	   2145.670	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.800	      0.400	     -6.800	     36.800	      0.000	
 07/08-10:32	2141.000	2143.000	2140.200	2140.400	           3326	     77.000	   2133.187	   2128.763	   2145.333	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.400	      2.400	     -7.800	     35.800	      0.000	
 07/08-10:33	2140.600	2142.800	2139.400	2139.600	           2468	     78.000	   2133.467	   2128.860	   2144.999	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.400	     -0.600	     -8.600	     35.000	      0.000	
 07/08-10:34	2139.800	2141.600	2138.600	2139.800	           2701	     79.000	   2133.800	   2128.940	   2144.680	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.000	      0.400	     -8.400	     35.200	      0.000	
 07/08-10:35	2139.600	2140.200	2135.800	2137.000	           4114	     80.000	   2133.967	   2128.973	   2144.350	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.600	     -1.600	    -11.200	     32.400	      0.000	
 07/08-10:36	2137.000	2138.000	2135.600	2135.800	           2313	     81.000	   2134.233	   2128.960	   2144.012	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.400	      0.000	    -12.400	     31.200	      0.000	
 07/08-10:37	2136.000	2137.400	2136.000	2136.600	           1673	     82.000	   2134.573	   2128.964	   2143.697	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.400	      1.000	    -11.600	     32.000	      0.000	
 07/08-10:38	2136.800	2138.000	2135.400	2135.800	           2278	     83.000	   2134.854	   2129.017	   2143.377	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.600	     -0.200	    -12.400	     31.200	      0.000	
 07/08-10:39	2135.800	2138.000	2135.800	2137.800	           1812	     84.000	   2135.140	   2129.113	   2143.075	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.200	      2.400	    -10.400	     33.200	      0.000	
 07/08-10:40	2137.800	2141.600	2137.400	2139.600	           3883	     85.000	   2135.440	   2129.273	   2142.800	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.600	      3.800	     -8.600	     35.000	      0.000	
 07/08-10:41	2139.800	2141.200	2139.000	2139.400	           2044	     86.000	   2135.793	   2129.357	   2142.535	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -2.200	      2.000	     -8.800	     34.800	      0.000	
 07/08-10:42	2139.600	2144.000	2139.000	2144.000	           3191	     87.000	   2136.247	   2129.517	   2142.298	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      2.800	      5.000	     -4.200	     39.400	      0.000	
 07/08-10:43	2144.600	2146.600	2142.800	2142.800	           5610	     88.000	   2136.607	   2129.660	   2142.050	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.200	      3.800	     -5.400	     38.200	      0.000	
 07/08-10:44	2142.200	2143.400	2139.400	2139.800	           3684	     89.000	   2136.873	   2129.820	   2141.765	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -6.800	     -3.000	     -8.400	     35.200	      0.000	
 07/08-10:45	2140.400	2141.200	2138.600	2139.800	           2717	     90.000	   2137.173	   2130.126	   2141.480	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.600	      0.400	     -8.400	     35.200	      0.000	
 07/08-10:46	2140.200	2141.400	2138.000	2138.000	           2381	     91.000	   2137.527	   2130.427	   2141.180	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.200	     -0.600	    -10.200	     33.400	      0.000	
 07/08-10:47	2137.600	2137.800	2132.600	2133.800	           7359	     92.000	   2137.600	   2130.707	   2140.830	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -7.600	     -4.200	    -14.400	     29.200	      0.000	
 07/08-10:48	2134.200	2135.000	2133.000	2133.400	           3184	     93.000	   2137.653	   2130.927	   2140.478	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.400	      0.800	    -14.800	     28.800	      0.000	
 07/08-10:49	2133.400	2135.400	2132.000	2135.400	           2828	     94.000	   2137.788	   2131.157	   2140.147	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.400	      2.400	    -12.800	     30.800	      0.000	
 07/08-10:50	2134.800	2137.600	2134.000	2135.400	           3012	     95.000	   2137.860	   2131.543	   2139.823	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      3.400	    -12.800	     30.800	      0.000	
 07/08-10:51	2135.600	2136.800	2134.800	2135.400	           1531	     96.000	   2137.946	   2131.916	   2139.510	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -2.200	      1.400	    -12.800	     30.800	      0.000	
 07/08-10:52	2135.600	2137.200	2134.200	2136.800	           1994	     97.000	   2138.020	   2132.296	   2139.220	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      2.000	    -11.400	     32.200	      0.000	
 07/08-10:53	2136.800	2146.200	2136.400	2142.400	           8725	     98.000	   2138.354	   2132.754	   2138.972	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      5.200	      8.200	     -5.800	     37.800	      0.000	
 07/08-10:54	2143.200	2145.600	2141.400	2142.600	           4374	     99.000	   2138.720	   2133.223	   2138.720	           	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.600	      6.200	     -5.600	     38.000	      0.000	
 07/08-10:55	2142.400	2144.600	2142.000	2143.600	           2603	    100.000	   2139.067	   2133.757	   2138.467	   2162.091	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -2.000	      2.200	     -4.600	     39.000	      0.000	
 07/08-10:56	2143.200	2147.200	2142.400	2142.800	           4967	    101.000	   2139.381	   2134.301	   2138.210	   2161.924	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.800	      0.800	     -5.400	     38.200	      0.000	
 07/08-10:57	2142.600	2146.200	2142.200	2145.600	           2731	    102.000	   2139.506	   2134.796	   2137.987	   2161.770	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.600	      3.200	     -2.600	     41.000	      0.000	
 07/08-10:58	2145.800	2153.400	2145.800	2150.800	          12136	    103.000	   2139.760	   2135.220	   2137.803	   2161.642	           	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      4.600	      8.600	     -2.600	     46.200	      0.000	
 07/08-10:59	2150.600	2154.800	2150.000	2151.800	           5432	    104.000	   2140.080	   2135.710	   2137.622	   2161.522	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.600	      6.000	     -3.000	     47.200	      0.000	
 07/08-11:00	2152.000	2163.600	2151.800	2162.400	           9175	    105.000	   2140.659	   2136.333	   2137.523	   2161.449	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      7.600	     12.400	     -1.200	     57.800	      0.000	
 07/08-11:01	2161.800	2163.000	2155.600	2156.200	           8856	    106.000	   2141.152	   2136.903	   2137.362	   2161.353	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	     -7.400	      4.400	     -7.400	     51.600	      0.000	
 07/08-11:02	2156.200	2156.400	2154.000	2155.400	           3891	    107.000	   2141.654	   2137.420	   2137.203	   2161.242	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -7.600	     -0.200	     -8.200	     50.800	      0.000	
 07/08-11:03	2155.000	2158.600	2154.200	2157.000	           3590	    108.000	   2142.233	   2137.850	   2137.070	   2161.131	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.600	      3.000	     -6.600	     52.400	      0.000	
 07/08-11:04	2157.000	2157.200	2151.800	2153.400	           5130	    109.000	   2142.687	   2138.243	   2136.903	   2161.007	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -5.200	     -0.800	    -10.200	     48.800	      0.000	
 07/08-11:05	2153.400	2155.400	2152.000	2154.000	           2805	    110.000	   2143.253	   2138.610	   2136.743	   2160.894	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.200	      2.200	     -9.600	     49.400	      0.000	
 07/08-11:06	2153.800	2157.400	2153.000	2156.000	           3209	    111.000	   2143.926	   2139.080	   2136.593	   2160.784	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.600	      4.000	     -7.600	     51.400	      0.000	
 07/08-11:07	2156.000	2158.400	2155.200	2155.800	           2953	    112.000	   2144.567	   2139.570	   2136.440	   2160.674	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.600	      2.800	     -7.800	     51.200	      0.000	
 07/08-11:08	2155.600	2159.000	2155.200	2156.800	           3209	    113.000	   2145.267	   2140.060	   2136.302	   2160.561	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.600	      1.600	     -6.800	     52.200	      0.000	
 07/08-11:09	2157.200	2158.200	2151.000	2152.400	           4367	    114.000	   2145.753	   2140.446	   2136.117	   2160.440	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -6.600	     -2.800	    -11.200	     47.800	      0.000	
 07/08-11:10	2152.800	2153.200	2150.400	2152.200	           3634	    115.000	   2146.173	   2140.806	   2135.933	   2160.305	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -6.000	      1.200	    -11.400	     47.600	      0.000	
 07/08-11:11	2152.400	2154.200	2148.800	2154.200	           4684	    116.000	   2146.668	   2141.230	   2135.775	   2160.172	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      3.800	     -9.400	     49.600	      0.000	
 07/08-11:12	2154.400	2162.600	2154.200	2161.800	           8787	    117.000	   2147.259	   2141.753	   2135.680	   2160.077	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      7.600	     13.000	     -1.800	     57.200	      0.000	
 07/08-11:13	2161.800	2164.200	2158.400	2159.400	           5475	    118.000	   2147.813	   2142.210	   2135.553	   2159.979	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.200	      5.200	     -4.800	     54.800	      0.000	
 07/08-11:14	2159.400	2163.800	2159.000	2162.000	           3493	    119.000	   2148.554	   2142.714	   2135.462	   2159.893	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -2.200	      3.600	     -2.200	     57.400	      0.000	
 07/08-11:15	2162.000	2163.000	2158.400	2159.400	           4373	    120.000	   2149.206	   2143.190	   2135.343	   2159.801	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.400	      0.400	     -4.800	     54.800	      0.000	
 07/08-11:16	2159.000	2160.800	2156.800	2158.600	           3013	    121.000	   2149.894	   2143.710	   2135.499	   2159.696	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.400	      0.200	     -5.600	     54.000	      0.000	
 07/08-11:17	2158.400	2158.400	2153.800	2154.000	           4168	    122.000	   2150.567	   2144.083	   2135.722	   2159.567	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -6.800	     -2.800	    -10.200	     49.400	      0.000	
 07/08-11:18	2153.400	2157.200	2153.200	2157.200	           2852	    123.000	   2151.360	   2144.507	   2135.960	   2159.457	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -1.200	      3.400	     -7.000	     52.600	      0.000	
 07/08-11:19	2157.600	2161.000	2157.200	2158.800	           3432	    124.000	   2152.140	   2144.964	   2136.197	   2159.343	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.600	      5.600	     -5.400	     54.200	      0.000	
