 10/11-11:01	2460.800	2460.800	2458.400	2459.000	           2651	    106.000	           	           	   2455.994	   2458.587	   2449.862	   2438.431	           	      0.106	      0.060	      0.547	      0.000	
 10/11-11:02	2458.800	2459.800	2458.200	2458.600	           1807	    107.000	           	           	   2456.060	   2458.660	   2450.126	   2438.491	           	      0.067	      0.073	      0.523	      0.000	
 10/11-11:03	2458.400	2458.400	2456.000	2456.000	           2791	    108.000	           	           	   2456.012	   2458.700	   2450.372	   2438.549	           	     -0.048	      0.040	      0.510	      0.000	
 10/11-11:04	2456.400	2457.200	2453.000	2454.600	           4179	    109.000	           	           	   2455.940	   2458.730	   2450.607	   2438.621	           	     -0.073	      0.030	      0.480	      0.000	
 10/11-11:05	2454.400	2454.400	2451.400	2452.000	           5182	    110.000	           	           	   2455.788	   2458.673	   2450.810	   2438.698	           	     -0.152	     -0.057	      0.438	      0.000	
 10/11-11:06	2451.800	2452.200	2446.400	2447.000	           9660	    111.000	           	           	   2455.460	   2458.500	   2450.970	   2438.756	           	     -0.327	     -0.173	      0.363	      0.000	
 10/11-11:07	2447.200	2447.600	2445.400	2446.600	           5697	    112.000	           	           	   2455.140	   2458.346	   2451.126	   2438.820	           	     -0.321	     -0.154	      0.316	      0.000	
 10/11-11:08	2446.000	2446.800	2445.200	2446.600	           3728	    113.000	           	           	   2454.867	   2458.133	   2451.278	   2438.906	           	     -0.273	     -0.213	      0.308	      0.000	
 10/11-11:09	2446.600	2447.200	2445.600	2446.200	           2785	    114.000	           	           	   2454.627	   2457.817	   2451.428	   2439.011	           	     -0.240	     -0.317	      0.302	      0.000	
 10/11-11:10	2446.200	2446.800	2442.600	2443.200	           4615	    115.000	           	           	   2454.292	   2457.456	   2451.555	   2439.096	           	     -0.335	     -0.360	      0.276	      0.000	
 10/11-11:11	2443.800	2445.200	2443.400	2444.400	           3639	    116.000	           	           	   2454.021	   2457.110	   2451.690	   2439.173	           	     -0.271	     -0.346	      0.262	      0.000	
 10/11-11:12	2444.800	2445.400	2443.800	2445.000	           2427	    117.000	           	           	   2453.767	   2456.757	   2451.832	   2439.247	           	     -0.254	     -0.354	      0.277	      0.000	
 10/11-11:13	2445.000	2445.400	2444.000	2444.200	           2371	    118.000	           	           	   2453.446	   2456.393	   2451.972	   2439.323	           	     -0.321	     -0.364	      0.281	      0.000	
 10/11-11:14	2444.200	2445.200	2443.200	2443.400	           2425	    119.000	           	           	   2453.006	   2456.040	   2452.093	   2439.395	           	     -0.439	     -0.354	      0.261	      0.000	
 10/11-11:15	2443.400	2444.600	2440.200	2440.200	           5186	    120.000	           	           	   2452.475	   2455.560	   2452.187	   2439.449	           	     -0.531	     -0.479	      0.215	      0.000	
 10/11-11:16	2440.200	2443.600	2440.200	2442.800	           3783	    121.000	           	           	   2452.033	   2455.166	   2452.170	   2439.508	           	     -0.442	     -0.394	      0.076	      0.000	
 10/11-11:17	2442.400	2443.600	2442.000	2443.600	           1710	    122.000	           	           	   2451.640	   2454.817	   2452.167	   2439.570	           	     -0.394	     -0.350	     -0.020	      0.000	
 10/11-11:18	2443.400	2444.600	2443.200	2443.600	           2535	    123.000	           	           	   2451.300	   2454.507	   2452.159	   2439.635	           	     -0.340	     -0.309	     -0.011	      0.000	
 10/11-11:19	2443.600	2445.800	2443.200	2444.800	           3022	    124.000	           	           	   2450.985	   2454.183	   2452.175	   2439.706	           	     -0.315	     -0.324	      0.008	      0.000	
 10/11-11:20	2444.800	2445.000	2442.200	2442.200	           2261	    125.000	           	           	   2450.533	   2453.813	   2452.159	   2439.774	           	     -0.452	     -0.369	      0.000	      0.000	
 10/11-11:21	2442.600	2444.200	2441.600	2443.000	           2381	    126.000	           	           	   2450.094	   2453.491	   2452.175	   2439.853	           	     -0.440	     -0.323	      0.000	      0.000	
 10/11-11:22	2443.000	2444.400	2442.800	2444.000	           1239	    127.000	           	           	   2449.627	   2453.147	   2452.195	   2439.939	           	     -0.467	     -0.344	      0.037	      0.000	
 10/11-11:23	2443.800	2445.200	2442.400	2442.400	           2266	    128.000	           	           	   2449.106	   2452.797	   2452.197	   2440.021	           	     -0.521	     -0.350	      0.021	      0.000	
 10/11-11:24	2442.600	2443.800	2441.800	2441.800	           1768	    129.000	           	           	   2448.660	   2452.437	   2452.202	   2440.101	           	     -0.446	     -0.360	      0.007	      0.000	
 10/11-11:25	2441.600	2444.800	2441.600	2443.200	           1958	    130.000	           	           	   2448.260	   2452.103	   2452.212	   2440.191	           	     -0.400	     -0.333	      0.015	      0.000	
