 05/17-10:33	2528.600	2529.400	2528.400	2528.800	           2098	   2527.917	   2527.500	   2524.629	   2517.353	      0.000	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2098.000	   2166.200	   2167.700	
 05/17-10:34	2528.400	2529.800	2528.400	2529.200	           2626	   2527.842	   2527.592	   2524.785	   2517.465	      0.000	      1.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2626.000	   2318.000	   2204.400	
 05/17-10:35	2529.600	2530.000	2528.600	2528.800	           1433	   2527.800	   2527.663	   2524.946	   2517.580	      1.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1433.000	   2235.400	   2150.900	
 05/17-10:36	2528.600	2529.800	2528.200	2529.600	           1477	   2527.775	   2527.746	   2525.102	   2517.701	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1477.000	   2155.400	   1996.300	
 05/17-10:37	2529.600	2529.800	2528.200	2528.800	           1570	   2527.708	   2527.829	   2525.252	   2517.812	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1570.000	   1840.800	   1994.300	
 05/17-10:38	2528.800	2529.000	2527.600	2527.800	           1372	   2527.667	   2527.917	   2525.379	   2517.916	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1372.000	   1695.600	   1930.900	
 05/17-10:39	2528.000	2529.000	2527.800	2528.000	            976	   2527.550	   2528.025	   2525.502	   2518.025	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	    976.000	   1365.600	   1841.800	
 05/17-10:40	2527.800	2528.200	2526.000	2526.400	           2617	   2527.317	   2528.142	   2525.598	   2518.118	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2617.000	   1602.400	   1918.900	
 05/17-10:41	2526.200	2527.000	2525.600	2526.800	           1518	   2527.275	   2528.217	   2525.696	   2518.230	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1518.000	   1610.600	   1883.000	
 05/17-10:42	2526.800	2526.800	2525.200	2526.200	           1380	   2527.242	   2528.325	   2525.777	   2518.340	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1380.000	   1572.600	   1706.700	
 05/17-10:43	2526.000	2527.000	2524.800	2525.400	           2571	   2527.225	   2528.367	   2525.852	   2518.456	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      1.000	   2571.000	   1812.400	   1754.000	
 05/17-10:44	2525.400	2526.200	2525.000	2525.000	           1570	   2527.200	   2528.408	   2525.931	   2518.578	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1570.000	   1931.200	   1648.400	
 05/17-10:45	2525.200	2525.800	2524.000	2524.000	           2564	   2527.125	   2528.413	   2525.998	   2518.695	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2564.000	   1920.600	   1761.500	
 05/17-10:46	2524.000	2526.800	2524.000	2526.600	           2135	   2527.142	   2528.467	   2526.092	   2518.830	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2135.000	   2044.000	   1827.300	
 05/17-10:47	2526.400	2526.800	2525.200	2526.000	           1164	   2527.150	   2528.492	   2526.167	   2518.973	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1164.000	   2000.800	   1786.700	
 05/17-10:48	2526.000	2526.200	2523.000	2525.000	           3325	   2527.075	   2528.483	   2526.235	   2519.104	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      1.000	   3325.000	   2151.600	   1982.000	
 05/17-10:49	2525.000	2528.400	2525.000	2528.400	           3638	   2527.108	   2528.512	   2526.323	   2519.242	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   3638.000	   2565.200	   2248.200	
 05/17-10:50	2528.400	2528.400	2527.000	2527.200	           1222	   2527.067	   2528.488	   2526.390	   2519.370	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1222.000	   2296.800	   2108.700	
 05/17-10:51	2527.000	2527.400	2526.200	2526.600	           1175	   2527.000	   2528.408	   2526.446	   2519.501	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1175.000	   2104.800	   2074.400	
 05/17-10:52	2526.800	2528.600	2526.600	2528.000	           1809	   2526.950	   2528.387	   2526.510	   2519.618	      0.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1809.000	   2233.800	   2117.300	
 05/17-10:53	2528.000	2529.800	2527.600	2529.200	           2826	   2526.933	   2528.367	   2526.594	   2519.730	      0.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2826.000	   2134.000	   2142.800	
 05/17-10:54	2529.200	2529.800	2528.400	2529.600	           1613	   2527.017	   2528.304	   2526.665	   2519.831	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1613.000	   1729.000	   2147.100	
 05/17-10:55	2529.600	2529.800	2528.200	2528.600	           1334	   2527.108	   2528.196	   2526.725	   2519.927	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1334.000	   1751.400	   2024.100	
 05/17-10:56	2528.800	2529.600	2527.200	2527.600	           1922	   2527.183	   2528.121	   2526.754	   2520.023	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1922.000	   1900.800	   2002.800	
 05/17-10:57	2527.000	2529.000	2527.000	2528.000	           1003	   2527.283	   2528.025	   2526.781	   2520.122	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1003.000	   1739.600	   1986.700	
 05/17-10:58	2528.200	2528.200	2526.000	2526.000	           2317	   2527.292	   2527.863	   2526.806	   2520.208	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2317.000	   1637.800	   1885.900	
 05/17-10:59	2526.000	2526.200	2525.000	2525.800	           2352	   2527.267	   2527.758	   2526.831	   2520.311	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      1.000	   2352.000	   1785.600	   1757.300	
 05/17-11:00	2525.800	2528.600	2525.800	2528.600	           2339	   2527.375	   2527.738	   2526.879	   2520.415	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2339.000	   1986.600	   1869.000	
 05/17-11:01	2528.600	2530.400	2528.600	2528.600	           3189	   2527.433	   2527.696	   2526.900	   2520.526	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   3189.000	   2240.000	   2070.400	
 05/17-11:02	2528.600	2529.000	2527.200	2527.400	           1506	   2527.400	   2527.650	   2526.917	   2520.612	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1506.000	   2340.600	   2040.100	
 05/17-11:03	2527.200	2527.800	2526.000	2526.600	           1687	   2527.325	   2527.621	   2526.925	   2520.676	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1687.000	   2214.600	   1926.200	
 05/17-11:04	2526.800	2527.200	2525.400	2525.800	           1671	   2527.208	   2527.525	   2526.931	   2520.739	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1671.000	   2078.400	   1932.000	
 05/17-11:05	2526.000	2526.000	2525.000	2525.600	           2383	   2527.108	   2527.454	   2526.921	   2520.796	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      1.000	   2383.000	   2087.200	   2036.900	
 05/17-11:06	2525.600	2526.400	2525.200	2525.600	           1296	   2526.975	   2527.375	   2526.904	   2520.838	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1296.000	   1708.600	   1974.300	
 05/17-11:07	2525.600	2525.600	2524.000	2524.000	           2631	   2526.817	   2527.262	   2526.869	   2520.865	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2631.000	   1933.600	   2137.100	
 05/17-11:08	2524.200	2525.200	2523.200	2525.000	           2321	   2526.717	   2527.192	   2526.850	   2520.913	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      1.000	   2321.000	   2060.400	   2137.500	
 05/17-11:09	2525.400	2526.600	2525.200	2526.600	           1773	   2526.667	   2527.108	   2526.842	   2520.949	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1773.000	   2080.800	   2079.600	
 05/17-11:10	2526.400	2526.600	2523.800	2525.000	           1678	   2526.625	   2526.971	   2526.825	   2520.970	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1678.000	   1939.800	   2013.500	
 05/17-11:11	2524.800	2525.800	2523.400	2524.600	           1679	   2526.558	   2526.917	   2526.821	   2520.977	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1679.000	   2016.400	   1862.500	
 05/17-11:12	2524.600	2525.200	2522.000	2522.600	           3401	   2526.433	   2526.837	   2526.802	   2520.988	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   3401.000	   2170.400	   2052.000	
 05/17-11:13	2522.800	2523.600	2522.000	2522.000	           1689	   2526.317	   2526.771	   2526.771	   2521.001	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1689.000	   2044.000	   2052.200	
 05/17-11:14	2522.400	2524.400	2521.000	2524.200	           3563	   2526.292	   2526.746	   2526.758	   2521.020	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      1.000	   3563.000	   2402.000	   2241.400	
 05/17-11:15	2524.200	2525.000	2522.800	2523.000	           2527	   2526.258	   2526.692	   2526.742	   2521.042	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2527.000	   2571.800	   2255.800	
 05/17-11:16	2522.800	2525.000	2522.800	2524.400	           2010	   2526.192	   2526.667	   2526.725	   2521.064	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2010.000	   2638.000	   2327.200	
 05/17-11:17	2524.600	2525.600	2524.200	2525.200	           1509	   2526.158	   2526.654	   2526.719	   2521.097	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1509.000	   2259.600	   2215.000	
 05/17-11:18	2525.200	2525.200	2523.200	2524.000	           1028	   2526.125	   2526.600	   2526.712	   2521.108	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1028.000	   2127.400	   2085.700	
 05/17-11:19	2524.600	2526.400	2524.200	2525.800	           2025	   2526.042	   2526.575	   2526.712	   2521.135	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2025.000	   1819.800	   2110.900	
 05/17-11:20	2525.800	2526.000	2524.000	2524.000	           1157	   2525.933	   2526.500	   2526.698	   2521.146	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1157.000	   1545.800	   2058.800	
 05/17-11:21	2524.000	2525.800	2524.000	2524.800	           1023	   2525.875	   2526.438	   2526.696	   2521.160	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1023.000	   1348.400	   1993.200	
 05/17-11:22	2524.800	2525.800	2523.200	2524.600	           1391	   2525.758	   2526.354	   2526.702	   2521.168	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1391.000	   1324.800	   1792.200	
 05/17-11:23	2524.600	2524.800	2523.000	2523.800	           1149	   2525.575	   2526.254	   2526.704	   2521.182	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1149.000	   1349.000	   1738.200	
 05/17-11:24	2523.800	2525.000	2523.200	2524.400	           1049	   2525.408	   2526.212	   2526.719	   2521.204	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1049.000	   1153.800	   1486.800	
 05/17-11:25	2524.600	2525.400	2524.000	2524.600	           1055	   2525.267	   2526.188	   2526.717	   2521.229	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1055.000	   1133.400	   1339.600	
 05/17-11:26	2524.800	2525.800	2524.200	2525.400	           1190	   2525.200	   2526.192	   2526.738	   2521.259	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1190.000	   1166.800	   1257.600	
 05/17-11:27	2525.200	2525.400	2524.200	2524.800	            665	   2525.092	   2526.188	   2526.744	   2521.285	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	    665.000	   1021.600	   1173.200	
 05/17-11:28	2524.600	2525.600	2523.800	2524.200	           1015	   2525.033	   2526.163	   2526.754	   2521.321	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1015.000	    994.800	   1171.900	
 05/17-11:29	2524.200	2525.400	2524.000	2525.000	           1099	   2525.008	   2526.137	   2526.756	   2521.369	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1099.000	   1004.800	   1079.300	
 05/17-11:30	2525.000	2525.600	2524.400	2525.000	           1486	   2524.883	   2526.129	   2526.752	   2521.419	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1486.000	   1091.000	   1112.200	
 05/17-13:01	2525.200	2527.400	2525.000	2527.200	           2373	   2524.842	   2526.137	   2526.773	   2521.484	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2373.000	   1327.600	   1247.200	
 05/17-13:02	2527.200	2527.200	2526.200	2527.000	           1144	   2524.825	   2526.113	   2526.767	   2521.551	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1144.000	   1423.400	   1222.500	
 05/17-13:03	2527.000	2527.200	2526.200	2526.400	            900	   2524.817	   2526.071	   2526.785	   2521.616	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	    900.000	   1400.400	   1197.600	
 05/17-13:04	2526.200	2527.800	2526.000	2527.800	           1686	   2524.892	   2526.050	   2526.821	   2521.677	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1686.000	   1517.800	   1261.300	
 05/17-13:05	2528.000	2528.400	2527.400	2528.000	           2008	   2524.967	   2526.038	   2526.850	   2521.745	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2008.000	   1622.200	   1356.600	
 05/17-13:06	2528.000	2529.200	2528.000	2528.600	           1855	   2525.067	   2526.021	   2526.883	   2521.818	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1855.000	   1518.600	   1423.100	
 05/17-13:07	2528.400	2529.200	2527.400	2529.000	           1936	   2525.233	   2526.025	   2526.927	   2521.900	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1936.000	   1677.000	   1550.200	
 05/17-13:08	2529.200	2529.600	2528.400	2529.000	           1563	   2525.367	   2526.042	   2526.979	   2521.983	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1563.000	   1809.600	   1605.000	
 05/17-13:09	2529.200	2529.400	2528.600	2528.800	           1298	   2525.442	   2526.054	   2527.040	   2522.069	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1298.000	   1732.000	   1624.900	
 05/17-13:10	2528.800	2530.200	2528.800	2530.200	           2620	   2525.617	   2526.121	   2527.131	   2522.169	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2620.000	   1854.400	   1738.300	
 05/17-13:11	2530.000	2530.600	2529.600	2530.400	           1773	   2525.808	   2526.183	   2527.200	   2522.256	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1773.000	   1838.000	   1678.300	
 05/17-13:12	2530.800	2531.200	2530.000	2530.200	           2129	   2526.058	   2526.246	   2527.285	   2522.342	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2129.000	   1876.600	   1776.800	
 05/17-13:13	2530.200	2530.400	2529.200	2530.200	           1996	   2526.333	   2526.325	   2527.346	   2522.427	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1996.000	   1963.200	   1886.400	
 05/17-13:14	2530.200	2530.400	2529.200	2530.200	           1239	   2526.533	   2526.413	   2527.410	   2522.504	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   1239.000	   1951.400	   1841.700	
 05/17-13:15	2530.200	2532.600	2530.000	2532.000	           2929	   2526.833	   2526.546	   2527.479	   2522.585	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2929.000	   2013.200	   1933.800	
 05/17-13:16	2532.000	2532.000	2529.400	2529.600	           2246	   2527.000	   2526.596	   2527.531	   2522.653	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2246.000	   2107.800	   1972.900	
 05/17-13:17	2529.400	2530.200	2528.600	2529.600	           2251	   2527.158	   2526.658	   2527.575	   2522.723	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   2251.000	   2132.200	   2004.400	
 05/17-13:18	2529.600	2529.600	2529.000	2529.400	            974	   2527.333	   2526.729	   2527.606	   2522.781	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	    974.000	   1927.800	   1945.500	
 05/17-13:19	2529.400	2532.800	2529.400	2531.600	           3161	   2527.525	   2526.783	   2527.648	   2522.849	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   3161.000	   2312.200	   2131.800	
