 09/06-09:46	2343.400	2344.200	2339.800	2339.800	           6117	     31.000	   2338.925	   2339.242	   2339.798	   2338.750	           	      0.125	     -0.033	      0.096	      0.000	     31.000	   2343.083	   2338.925	   2339.242	   2339.798	   2338.750	      0.491	      0.873	      1.000	      1.047	      0.104	      0.278	      1.047	     -0.317	      1.050	      0.875	      0.000	      0.000	      0.000	      0.000	     -1.417	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:47	2340.000	2340.600	2336.200	2336.800	           8307	     32.000	   2338.917	   2339.179	   2339.796	   2338.748	           	     -0.008	     -0.063	      0.029	      0.000	     32.000	   2340.000	   2338.917	   2339.179	   2339.796	   2338.748	      0.431	      0.879	      1.000	      1.048	      0.071	      0.192	      1.048	     -0.262	     -1.948	     -2.117	      0.000	      0.000	      0.000	      0.000	     -3.083	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:48	2336.600	2337.800	2335.000	2336.600	           5333	     33.000	   2338.958	   2339.121	   2339.792	   2338.745	           	      0.042	     -0.058	     -0.006	      0.000	     33.000	   2337.667	   2338.958	   2339.121	   2339.792	   2338.745	      0.376	      0.833	      1.000	      1.047	      0.030	      0.090	      1.047	     -0.163	     -2.145	     -2.358	      0.000	      0.000	      0.000	      0.000	     -2.333	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:49	2336.800	2337.800	2336.000	2337.200	           2445	     34.000	   2338.983	   2339.104	   2339.794	   2338.738	           	      0.025	     -0.017	     -0.002	      0.000	     34.000	   2336.833	   2338.983	   2339.104	   2339.794	   2338.738	      0.367	      0.810	      1.000	      1.056	     -0.004	      0.027	      1.056	     -0.121	     -1.538	     -1.783	      0.000	      0.000	      0.000	      0.000	     -0.833	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:50	2337.200	2338.200	2336.600	2338.000	           2931	     35.000	   2339.092	   2339.104	   2339.802	   2338.734	           	      0.108	      0.000	      0.010	      0.000	     35.000	   2337.250	   2339.092	   2339.104	   2339.802	   2338.734	      0.370	      0.710	      1.000	      1.068	     -0.017	      0.004	      1.068	     -0.013	     -0.734	     -1.092	      0.000	      0.000	      0.000	      0.000	      0.417	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:51	2338.000	2339.600	2337.800	2338.600	           2546	     36.000	   2339.300	   2339.125	   2339.817	   2338.734	           	      0.208	      0.021	      0.023	      0.000	     36.000	   2338.000	   2339.300	   2339.125	   2339.817	   2338.734	      0.566	      0.692	      1.000	      1.083	     -0.014	      0.021	      1.083	      0.175	     -0.134	     -0.700	      0.000	      0.000	      0.000	      0.000	      0.750	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:52	2338.800	2340.200	2337.400	2339.600	           2207	     37.000	   2339.508	   2339.171	   2339.842	   2338.737	           	      0.208	      0.046	      0.040	      0.000	     37.000	   2338.750	   2339.508	   2339.171	   2339.842	   2338.737	      0.771	      0.671	      1.000	      1.104	     -0.008	      0.050	      1.104	      0.337	      0.863	      0.092	      0.000	      0.000	      0.000	      0.000	      0.750	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:53	2339.600	2341.400	2338.000	2338.800	           2821	     38.000	   2339.708	   2339.200	   2339.852	   2338.739	           	      0.200	      0.029	      0.035	      0.000	     38.000	   2339.000	   2339.708	   2339.200	   2339.852	   2338.739	      0.969	      0.652	      1.000	      1.113	      0.001	      0.058	      1.113	      0.508	      0.061	     -0.908	      0.000	      0.000	      0.000	      0.000	      0.250	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:54	2338.800	2343.800	2338.800	2343.800	           4146	     39.000	   2340.033	   2339.300	   2339.898	   2338.760	           	      0.325	      0.100	      0.056	      0.000	     39.000	   2340.667	   2340.033	   2339.300	   2339.898	   2338.760	      1.273	      0.733	      1.000	      1.137	      0.027	      0.096	      1.137	      0.733	      5.040	      3.767	      0.000	      0.000	      0.000	      0.000	      1.667	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/06-09:55	2343.800	2344.200	2341.400	2343.000	           4695	     40.000	   2340.408	   2339.383	   2339.942	   2338.771	           	      0.375	      0.083	      0.090	      0.000	     40.000	   2341.833	   2340.408	   2339.383	   2339.942	   2338.771	      1.637	      1.025	      1.000	      1.170	      0.038	      0.125	      1.170	      1.025	      4.229	      2.592	      0.000	      0.000	      0.000	      0.000	      1.167	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
