 08/28-10:36	2315.000	2315.000	2309.600	2309.600	           4987	     81.000	   2316.221	   2319.154	   2326.087	           	     -0.212	     -0.253	     -0.337	      0.000	
 08/28-10:37	2309.800	2312.800	2309.800	2311.400	           3478	     82.000	   2315.959	   2318.937	   2325.902	           	     -0.261	     -0.217	     -0.382	      0.000	
 08/28-10:38	2312.000	2313.600	2310.800	2312.800	           2074	     83.000	   2315.794	   2318.753	   2325.713	           	     -0.166	     -0.183	     -0.373	      0.000	
 08/28-10:39	2312.400	2314.000	2311.400	2311.600	           1962	     84.000	   2315.627	   2318.570	   2325.513	           	     -0.167	     -0.183	     -0.388	      0.000	
 08/28-10:40	2311.200	2312.800	2309.000	2309.000	           3407	     85.000	   2315.288	   2318.310	   2325.309	           	     -0.340	     -0.260	     -0.405	      0.000	
 08/28-10:41	2309.200	2313.000	2309.200	2312.000	           3370	     86.000	   2315.127	   2318.077	   2325.120	           	     -0.160	     -0.233	     -0.393	      0.000	
 08/28-10:42	2312.000	2314.000	2311.600	2313.600	           2242	     87.000	   2314.973	   2317.860	   2324.942	           	     -0.154	     -0.217	     -0.367	      0.000	
 08/28-10:43	2313.000	2315.400	2313.000	2314.000	           2524	     88.000	   2314.853	   2317.633	   2324.767	           	     -0.120	     -0.227	     -0.354	      0.000	
 08/28-10:44	2313.800	2316.600	2313.600	2315.600	           3155	     89.000	   2314.827	   2317.464	   2324.612	           	     -0.026	     -0.170	     -0.330	      0.000	
 08/28-10:45	2315.600	2316.600	2315.000	2316.400	           2320	     90.000	   2314.906	   2317.293	   2324.450	           	      0.079	     -0.170	     -0.317	      0.000	
 08/28-10:46	2316.400	2319.200	2316.400	2318.600	           5212	     91.000	   2314.954	   2317.170	   2324.313	           	      0.048	     -0.123	     -0.298	      0.000	
 08/28-10:47	2318.400	2320.000	2317.600	2319.200	           3226	     92.000	   2315.040	   2317.047	   2324.177	           	      0.085	     -0.124	     -0.273	      0.000	
 08/28-10:48	2319.200	2320.000	2318.600	2319.400	           2587	     93.000	   2315.259	   2316.893	   2324.035	           	      0.220	     -0.154	     -0.279	      0.000	
 08/28-10:49	2319.800	2324.000	2319.800	2323.000	           7706	     94.000	   2315.573	   2316.783	   2323.933	           	      0.314	     -0.110	     -0.243	      0.000	
 08/28-10:50	2323.000	2325.000	2322.600	2324.400	           5006	     95.000	   2315.954	   2316.700	   2323.830	           	      0.381	     -0.083	     -0.205	      0.000	
 08/28-10:51	2323.800	2325.000	2322.800	2324.800	           3271	     96.000	   2316.274	   2316.617	   2323.722	           	      0.320	     -0.083	     -0.211	      0.000	
 08/28-10:52	2325.200	2325.400	2322.600	2323.000	           2937	     97.000	   2316.515	   2316.537	   2323.594	           	      0.241	     -0.080	     -0.237	      0.000	
 08/28-10:53	2322.800	2323.600	2322.400	2323.600	           1912	     98.000	   2316.700	   2316.443	   2323.463	           	      0.185	     -0.094	     -0.259	      0.000	
 08/28-10:54	2323.200	2324.600	2321.600	2324.000	           3320	     99.000	   2316.893	   2316.370	   2323.332	           	      0.193	     -0.073	     -0.262	      0.000	
 08/28-10:55	2324.000	2324.400	2321.600	2321.800	           2099	    100.000	   2317.060	   2316.280	   2323.183	   2326.540	      0.167	     -0.090	     -0.280	      0.000	
 08/28-10:56	2322.000	2323.000	2321.200	2322.400	           2241	    101.000	   2317.206	   2316.203	   2323.048	   2326.490	      0.146	     -0.077	     -0.283	      0.000	
 08/28-10:57	2322.200	2323.800	2321.200	2322.000	           2274	    102.000	   2317.359	   2316.140	   2322.902	   2326.446	      0.153	     -0.063	     -0.282	      0.000	
 08/28-10:58	2322.200	2323.000	2321.000	2321.800	           2098	    103.000	   2317.533	   2316.136	   2322.760	   2326.395	      0.174	     -0.003	     -0.288	      0.000	
 08/28-10:59	2321.800	2323.600	2321.400	2322.800	           1790	    104.000	   2317.747	   2316.190	   2322.626	   2326.348	      0.213	      0.054	     -0.275	      0.000	
 08/28-11:00	2322.800	2324.400	2322.400	2322.800	           2401	    105.000	   2317.974	   2316.473	   2322.497	   2326.310	      0.227	      0.283	     -0.263	      0.000	
 08/28-11:01	2322.400	2325.800	2322.400	2324.200	           4856	    106.000	   2318.200	   2316.813	   2322.374	   2326.274	      0.226	      0.340	     -0.253	      0.000	
 08/28-11:02	2324.200	2324.800	2323.600	2324.200	           1959	    107.000	   2318.440	   2317.103	   2322.245	   2326.239	      0.240	      0.290	     -0.252	      0.000	
