 08/30-09:42	2304.400	2304.800	2302.000	2302.400	           1886	     27.000	   2306.580	   2309.447	   2310.090	           	           	     -0.400	     -0.206	     -0.143	      0.000	     27.000	   2303.000	   2306.580	   2309.447	   2310.090	           	           	      0.000	      3.510	      0.000	           	      0.000	           	     -0.275	           	     -2.866	           	     -4.180	      0.000	      0.000	      0.000	      0.000	     -0.667	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:43	2302.800	2304.800	2300.200	2304.800	           3573	     28.000	   2306.247	   2309.310	   2310.010	           	           	     -0.333	     -0.136	     -0.158	      0.000	     28.000	   2303.938	   2306.247	   2309.310	   2310.010	           	           	      0.000	      3.763	      0.000	           	      0.000	           	     -0.290	           	     -3.063	           	     -1.447	      0.000	      0.000	      0.000	      0.000	      0.938	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:44	2304.800	2304.800	2301.400	2302.600	           2372	     29.000	   2305.833	   2309.170	   2309.908	           	           	     -0.414	     -0.140	     -0.182	      0.000	     29.000	   2303.271	   2305.833	   2309.170	   2309.908	           	           	      0.000	      4.075	      0.000	           	      0.000	           	     -0.325	           	     -3.337	           	     -3.233	      0.000	      0.000	      0.000	      0.000	     -0.667	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:45	2303.200	2303.400	2298.000	2298.000	           5268	     30.000	   2305.274	   2308.967	   2309.798	           	           	     -0.559	     -0.204	     -0.212	      0.000	     30.000	   2301.802	   2305.274	   2308.967	   2309.798	           	           	      0.000	      4.524	      0.000	           	      0.000	           	     -0.370	           	     -3.693	           	     -7.274	      0.000	      0.000	      0.000	      1.000	     -1.469	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:46	2298.400	2298.400	2293.600	2296.000	           7934	     31.000	   2304.841	   2308.720	   2309.665	           	           	     -0.433	     -0.246	     -0.243	      0.000	     31.000	   2298.865	   2304.841	   2308.720	   2309.665	           	           	      0.000	      4.824	      0.000	           	      0.000	           	     -0.425	           	     -3.880	           	     -8.841	      0.000	      0.000	      0.000	      1.000	     -2.938	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:47	2296.000	2297.600	2291.600	2293.600	           5263	     32.000	   2304.460	   2308.410	   2309.558	           	           	     -0.380	     -0.310	     -0.240	      0.000	     32.000	   2295.865	   2304.460	   2308.410	   2309.558	           	           	      0.000	      5.098	      0.000	           	      0.000	           	     -0.452	           	     -3.949	           	    -10.860	      0.000	      0.000	      0.000	      1.000	     -3.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:48	2293.600	2295.200	2291.800	2293.200	           4215	     33.000	   2304.073	   2308.110	   2309.431	           	           	     -0.387	     -0.300	     -0.234	      0.000	     33.000	   2294.260	   2304.073	   2308.110	   2309.431	           	           	      0.000	      5.358	      0.000	           	      0.000	           	     -0.477	           	     -4.037	           	    -10.873	      0.000	      0.000	      0.000	      1.000	     -1.604	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:49	2292.600	2297.200	2292.000	2297.000	           3660	     34.000	   2303.826	   2307.903	   2309.352	           	           	     -0.247	     -0.207	     -0.207	      0.000	     34.000	   2294.594	   2303.826	   2307.903	   2309.352	           	           	      0.000	      5.526	      0.000	           	      0.000	           	     -0.447	           	     -4.077	           	     -6.826	      0.000	      0.000	      0.000	      0.000	      0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:50	2297.000	2297.800	2295.400	2295.600	           2709	     35.000	   2303.574	   2307.673	   2309.270	           	           	     -0.252	     -0.230	     -0.161	      0.000	     35.000	   2295.271	   2303.574	   2307.673	   2309.270	           	           	      0.000	      5.696	      0.000	           	      0.000	           	     -0.395	           	     -4.099	           	     -7.974	      0.000	      0.000	      0.000	      0.000	      0.677	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/30-09:51	2295.600	2297.000	2295.000	2296.400	           1700	     36.000	   2303.259	   2307.440	   2309.188	           	           	     -0.315	     -0.234	     -0.163	      0.000	     36.000	   2296.333	   2303.259	   2307.440	   2309.188	           	           	      0.000	      5.929	      0.000	           	      0.000	           	     -0.370	           	     -4.180	           	     -6.859	      0.000	      0.000	      0.000	      0.000	      1.063	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
