 09/11-09:46	2484.400	2486.800	2484.000	2486.200	           2652	     31.000	   2486.926	   2477.800	   2462.010	           	           	      0.113	      0.557	      0.620	      0.000	     31.000	   2485.063	   2486.926	   2477.800	   2462.010	           	           	     24.916	      0.000	           	           	      1.255	           	      9.126	           	     -0.726	      0.000	      0.000	      0.000	      0.000	      0.656	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:47	2486.200	2487.600	2485.000	2485.400	           2331	     32.000	   2487.080	   2478.280	   2462.343	           	           	      0.154	      0.480	      0.646	      0.000	     32.000	   2485.333	   2487.080	   2478.280	   2462.343	           	           	     24.737	      0.000	           	           	      1.270	           	      8.800	           	     -1.680	      0.000	      0.000	      0.000	      0.000	      0.271	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:48	2485.400	2485.800	2483.200	2483.400	           4089	     33.000	   2487.033	   2478.667	   2462.665	           	           	     -0.047	      0.386	      0.655	      0.000	     33.000	   2485.000	   2487.033	   2478.667	   2462.665	           	           	     24.368	      0.000	           	           	      1.275	           	      8.367	           	     -3.634	      0.000	      0.000	      0.000	      1.000	     -0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:49	2483.400	2486.200	2483.400	2485.000	           2122	     34.000	   2487.094	   2479.083	   2462.993	           	           	      0.060	      0.417	      0.650	      0.000	     34.000	   2484.604	   2487.094	   2479.083	   2462.993	           	           	     24.100	      0.000	           	           	      1.297	           	      8.010	           	     -2.094	      0.000	      0.000	      0.000	      0.000	     -0.396	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:50	2485.000	2487.200	2483.400	2484.000	           2856	     35.000	   2487.000	   2479.433	   2463.302	           	           	     -0.094	      0.350	      0.637	      0.000	     35.000	   2484.135	   2487.000	   2479.433	   2463.302	           	           	     23.698	      0.000	           	           	      1.292	           	      7.567	           	     -3.000	      0.000	      0.000	      0.000	      1.000	     -0.469	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:51	2483.800	2485.000	2483.000	2483.200	           2714	     36.000	   2486.853	   2479.786	   2463.602	           	           	     -0.147	      0.353	      0.608	      0.000	     36.000	   2484.063	   2486.853	   2479.786	   2463.602	           	           	     23.251	      0.000	           	           	      1.258	           	      7.067	           	     -3.653	      0.000	      0.000	      0.000	      1.000	     -0.073	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:52	2482.800	2483.800	2480.800	2483.000	           4358	     37.000	   2486.633	   2480.120	   2463.898	           	           	     -0.220	      0.333	      0.596	      0.000	     37.000	   2483.396	   2486.633	   2480.120	   2463.898	           	           	     22.735	      0.000	           	           	      1.233	           	      6.513	           	     -3.633	      0.000	      0.000	      0.000	      1.000	     -0.667	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:53	2482.800	2485.400	2482.800	2485.200	           2345	     38.000	   2486.527	   2480.457	   2464.208	           	           	     -0.106	      0.337	      0.607	      0.000	     38.000	   2483.802	   2486.527	   2480.457	   2464.208	           	           	     22.319	      0.000	           	           	      1.215	           	      6.070	           	     -1.327	      0.000	      0.000	      0.000	      0.000	      0.406	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:54	2485.000	2489.800	2485.000	2489.000	           4407	     39.000	   2486.560	   2480.823	   2464.558	           	           	      0.033	      0.367	      0.660	      0.000	     39.000	   2485.740	   2486.560	   2480.823	   2464.558	           	           	     22.002	      0.000	           	           	      1.257	           	      5.737	           	      2.440	      0.000	      0.000	      0.000	      0.000	      1.938	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/11-09:55	2488.800	2488.800	2486.200	2487.200	           2364	     40.000	   2486.573	   2481.183	   2464.895	           	           	      0.013	      0.360	      0.687	      0.000	     40.000	   2487.135	   2486.573	   2481.183	   2464.895	           	           	     21.678	      0.000	           	           	      1.293	           	      5.390	           	      0.627	      0.000	      0.000	      0.000	      0.000	      1.396	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
