 08/19-13:02	2298.800	2300.600	2298.800	2299.600	           1199	    137.000	   2297.494	   2295.756	   2297.975	   2314.105	      0.112	      0.026	      0.027	      0.000	    137.000	   2299.913	   2297.494	   2295.756	   2297.975	   2314.105	     18.348	      0.000	      2.219	      0.000	     18.348	      0.000	     -0.710	      0.117	    -16.130	      1.737	    -14.505	      2.106	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:03	2299.400	2299.800	2297.000	2297.400	           1968	    138.000	   2297.581	   2295.741	   2298.027	   2313.919	      0.088	     -0.016	      0.078	      0.000	    138.000	   2299.488	   2297.581	   2295.741	   2298.027	   2313.919	     18.179	      0.000	      2.286	      0.000	     18.179	      0.000	     -0.720	      0.125	    -15.893	      1.841	    -16.520	     -0.181	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:04	2297.200	2298.400	2297.200	2298.400	           1302	    139.000	   2297.688	   2295.767	   2298.065	   2313.734	      0.106	      0.026	      0.090	      0.000	    139.000	   2298.800	   2297.688	   2295.767	   2298.065	   2313.734	     17.967	      0.000	      2.299	      0.000	     17.967	      0.000	     -0.723	      0.117	    -15.668	      1.921	    -15.334	      0.712	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:05	2298.400	2299.800	2297.800	2299.600	            974	    140.000	   2297.908	   2295.833	   2298.092	   2313.553	      0.221	      0.067	      0.065	      0.000	    140.000	   2298.762	   2297.908	   2295.833	   2298.092	   2313.553	     17.720	      0.000	      2.259	      0.000	     17.720	      0.000	     -0.719	      0.144	    -15.461	      2.075	    -13.953	      1.692	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:06	2299.600	2299.600	2297.400	2297.600	           1165	    141.000	   2297.967	   2295.897	   2298.056	   2313.368	      0.058	      0.064	     -0.009	      0.000	    141.000	   2298.512	   2297.967	   2295.897	   2298.056	   2313.368	     17.471	      0.000	      2.159	      0.000	     17.471	      0.000	     -0.737	      0.081	    -15.312	      2.070	    -15.768	     -0.366	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:07	2297.800	2298.800	2297.400	2298.200	            827	    142.000	   2298.040	   2295.962	   2298.015	   2313.178	      0.073	      0.065	     -0.077	      0.000	    142.000	   2298.238	   2298.040	   2295.962	   2298.015	   2313.178	     17.216	      0.000	      2.077	      0.000	     17.216	      0.000	     -0.741	     -0.012	    -15.163	      2.077	    -14.978	      0.160	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:08	2298.400	2299.400	2298.200	2299.000	           1007	    143.000	   2298.113	   2296.029	   2297.975	   2312.997	      0.073	      0.067	     -0.082	      0.000	    143.000	   2298.550	   2298.113	   2296.029	   2297.975	   2312.997	     16.968	      0.000	      2.083	      0.000	     16.968	      0.000	     -0.737	     -0.090	    -15.022	      2.083	    -13.997	      0.887	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:09	2298.800	2301.400	2298.800	2300.200	           2236	    144.000	   2298.275	   2296.121	   2297.937	   2312.822	      0.162	      0.092	     -0.078	      0.000	    144.000	   2298.925	   2298.275	   2296.121	   2297.937	   2312.822	     16.701	      0.000	      2.154	      0.000	     16.701	      0.000	     -0.731	     -0.155	    -14.885	      2.154	    -12.622	      1.925	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:10	2300.000	2302.800	2299.200	2302.800	           2735	    145.000	   2298.425	   2296.243	   2297.960	   2312.655	      0.150	      0.122	     -0.015	      0.000	    145.000	   2299.550	   2298.425	   2296.243	   2297.960	   2312.655	     16.412	      0.000	      2.182	      0.000	     16.412	      0.000	     -0.713	     -0.096	    -14.695	      2.182	     -9.855	      4.375	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:11	2302.600	2305.800	2302.000	2304.000	           5128	    146.000	   2298.573	   2296.370	   2297.991	   2312.494	      0.148	      0.127	      0.054	      0.000	    146.000	   2300.837	   2298.573	   2296.370	   2297.991	   2312.494	     16.125	      0.000	      2.203	      0.000	     16.125	      0.000	     -0.684	     -0.023	    -14.503	      2.203	     -8.494	      5.427	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:12	2304.200	2304.600	2303.400	2303.600	           2259	    147.000	   2298.794	   2296.497	   2298.030	   2312.333	      0.221	      0.127	      0.070	      0.000	    147.000	   2301.925	   2298.794	   2296.497	   2298.030	   2312.333	     15.836	      0.000	      2.297	      0.000	     15.836	      0.000	     -0.664	      0.055	    -14.303	      2.297	     -8.733	      4.806	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:13	2303.800	2304.200	2302.800	2303.400	           2054	    148.000	   2299.046	   2296.643	   2298.070	   2312.171	      0.252	      0.146	      0.078	      0.000	    148.000	   2302.800	   2299.046	   2296.643	   2298.070	   2312.171	     15.528	      0.000	      2.403	      0.000	     15.528	      0.000	     -0.651	      0.133	    -14.101	      2.403	     -8.771	      4.354	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:14	2303.400	2305.200	2303.000	2304.400	           2066	    149.000	   2299.367	   2296.786	   2298.105	   2312.004	      0.321	      0.144	      0.075	      0.000	    149.000	   2303.637	   2299.367	   2296.786	   2298.105	   2312.004	     15.218	      0.000	      2.580	      0.000	     15.218	      0.000	     -0.651	      0.145	    -13.899	      2.580	     -7.604	      5.033	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:15	2304.200	2308.000	2303.400	2307.800	           4660	    150.000	   2299.788	   2297.000	   2298.134	   2311.868	      0.421	      0.214	      0.064	      0.000	    150.000	   2304.650	   2299.788	   2297.000	   2298.134	   2311.868	     14.868	      0.000	      2.788	      0.000	     14.868	      0.000	     -0.626	      0.142	    -13.735	      2.788	     -4.068	      8.012	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:16	2307.600	2314.000	2307.600	2311.200	          11551	    151.000	   2300.248	   2297.270	   2298.198	   2311.755	      0.460	      0.270	      0.093	      0.000	    151.000	   2306.087	   2300.248	   2297.270	   2298.198	   2311.755	     14.486	      0.000	      2.978	      0.000	     14.486	      0.000	     -0.577	      0.168	    -13.557	      2.978	     -0.555	     10.952	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:17	2311.000	2311.800	2309.600	2310.600	           3384	    152.000	   2300.658	   2297.543	   2298.251	   2311.634	      0.411	      0.273	      0.118	      0.000	    152.000	   2307.475	   2300.658	   2297.543	   2298.251	   2311.634	     14.092	      0.000	      3.116	      0.000	     14.092	      0.000	     -0.537	      0.182	    -13.383	      3.116	     -1.034	      9.942	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:18	2309.800	2312.000	2309.800	2311.600	           2848	    153.000	   2301.160	   2297.830	   2298.335	   2311.513	      0.502	      0.288	      0.136	      0.000	    153.000	   2309.125	   2301.160	   2297.830	   2298.335	   2311.513	     13.682	      0.000	      3.330	      0.000	     13.682	      0.000	     -0.491	      0.230	    -13.178	      3.330	      0.087	     10.440	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:19	2311.800	2311.800	2308.400	2309.800	           3312	    154.000	   2301.567	   2298.141	   2298.382	   2311.390	      0.406	      0.310	      0.130	      0.000	    154.000	   2310.200	   2301.567	   2298.141	   2298.382	   2311.390	     13.250	      0.000	      3.426	      0.000	     13.250	      0.000	     -0.478	      0.248	    -13.009	      3.426	     -1.590	      8.233	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:20	2309.400	2310.600	2308.600	2310.600	           2222	    155.000	   2301.979	   2298.462	   2298.458	   2311.274	      0.413	      0.322	      0.123	      0.000	    155.000	   2310.750	   2301.979	   2298.462	   2298.458	   2311.274	     12.812	      0.000	      3.521	      0.000	     12.816	      0.000	     -0.481	      0.260	    -12.816	      3.517	     -0.674	      8.621	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:21	2310.200	2314.000	2309.000	2314.000	           3031	    156.000	   2302.485	   2298.850	   2298.585	   2311.172	      0.506	      0.388	      0.203	      0.000	    156.000	   2311.313	   2302.485	   2298.850	   2298.585	   2311.172	     12.322	      0.000	      3.900	      0.000	     12.587	      0.000	     -0.462	      0.333	    -12.587	      3.635	      2.828	     11.515	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:22	2314.600	2317.000	2313.200	2313.600	           8088	    157.000	   2303.040	   2299.217	   2298.693	   2311.074	      0.554	      0.366	      0.235	      1.000	    157.000	   2311.925	   2303.040	   2299.217	   2298.693	   2311.074	     11.858	      0.000	      4.346	      0.000	     12.381	      0.000	     -0.438	      0.358	    -12.381	      3.823	      2.526	     10.561	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:23	2313.600	2317.400	2312.800	2317.400	           5084	    158.000	   2303.706	   2299.609	   2298.821	   2310.998	      0.667	      0.393	      0.236	      0.000	    158.000	   2313.075	   2303.706	   2299.609	   2298.821	   2310.998	     11.388	      0.000	      4.885	      0.000	     12.176	      0.000	     -0.393	      0.439	    -12.176	      4.097	      6.402	     13.694	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:24	2318.000	2318.000	2315.200	2316.000	           5585	    159.000	   2304.300	   2299.987	   2298.935	   2310.937	      0.594	      0.377	      0.242	      1.000	    159.000	   2314.313	   2304.300	   2299.987	   2298.935	   2310.937	     10.950	      0.000	      5.365	      0.000	     12.002	      0.000	     -0.338	      0.477	    -12.002	      4.313	      5.063	     11.700	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:25	2315.400	2316.000	2313.200	2314.400	           3894	    160.000	   2304.848	   2300.357	   2299.022	   2310.902	      0.548	      0.371	      0.201	      0.000	    160.000	   2315.087	   2304.848	   2300.357	   2299.022	   2310.902	     10.545	      0.000	      5.826	      0.000	     11.880	      0.000	     -0.270	      0.437	    -11.880	      4.491	      3.498	      9.552	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:26	2314.000	2315.600	2313.400	2314.000	           2615	    161.000	   2305.300	   2300.741	   2299.112	   2310.838	      0.452	      0.384	      0.177	      0.000	    161.000	   2315.087	   2305.300	   2300.741	   2299.112	   2310.838	     10.098	      0.000	      6.188	      0.000	     11.727	      0.000	     -0.236	      0.419	    -11.727	      4.559	      3.162	      8.700	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:27	2313.800	2318.600	2312.000	2313.200	           6258	    162.000	   2305.746	   2301.127	   2299.148	   2310.767	      0.446	      0.386	      0.126	      0.000	    162.000	   2315.000	   2305.746	   2301.127	   2299.148	   2310.767	      9.640	      0.000	      6.597	      0.000	     11.619	      0.000	     -0.230	      0.327	    -11.619	      4.619	      2.433	      7.454	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:28	2313.400	2314.800	2312.800	2314.200	           2587	    163.000	   2306.233	   2301.506	   2299.222	   2310.701	      0.488	      0.379	      0.110	      0.000	    163.000	   2314.363	   2306.233	   2301.506	   2299.222	   2310.701	      9.194	      0.000	      7.012	      0.000	     11.479	      0.000	     -0.236	      0.287	    -11.479	      4.727	      3.499	      7.967	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:29	2314.400	2314.800	2312.000	2313.600	           2205	    164.000	   2306.627	   2301.883	   2299.287	   2310.630	      0.394	      0.377	      0.138	      0.000	    164.000	   2313.887	   2306.627	   2301.883	   2299.287	   2310.630	      8.747	      0.000	      7.341	      0.000	     11.344	      0.000	     -0.272	      0.265	    -11.344	      4.744	      2.970	      6.973	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:30	2313.600	2320.600	2313.000	2320.600	           7528	    165.000	   2307.319	   2302.309	   2299.427	   2310.591	      0.692	      0.426	      0.205	      0.000	    165.000	   2315.113	   2307.319	   2302.309	   2299.427	   2310.591	      8.282	      0.000	      7.892	      0.000	     11.165	      0.000	     -0.247	      0.315	    -11.165	      5.010	     10.009	     13.281	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:31	2321.000	2324.600	2318.800	2319.600	          10158	    166.000	   2308.012	   2302.697	   2299.565	   2310.544	      0.694	      0.387	      0.279	      1.000	    166.000	   2316.238	   2308.012	   2302.697	   2299.565	   2310.544	      7.847	      0.000	      8.447	      0.000	     10.979	      0.000	     -0.223	      0.417	    -10.979	      5.316	      9.056	     11.588	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:32	2319.600	2325.000	2319.200	2323.800	           7303	    167.000	   2308.821	   2303.157	   2299.753	   2310.511	      0.808	      0.460	      0.327	      0.000	    167.000	   2318.363	   2308.821	   2303.157	   2299.753	   2310.511	      7.354	      0.000	      9.067	      0.000	     10.758	      0.000	     -0.189	      0.532	    -10.758	      5.664	     13.289	     14.979	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:33	2323.800	2323.800	2320.400	2320.800	           4531	    168.000	   2309.600	   2303.591	   2299.909	   2310.462	      0.779	      0.433	      0.344	      0.000	    168.000	   2319.688	   2309.600	   2303.591	   2299.909	   2310.462	      6.871	      0.000	      9.691	      0.000	     10.553	      0.000	     -0.169	      0.622	    -10.553	      6.010	     10.338	     11.200	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:34	2320.800	2326.000	2320.800	2323.200	           4123	    169.000	   2310.427	   2304.057	   2300.098	   2310.418	      0.827	      0.467	      0.345	      0.000	    169.000	   2321.600	   2310.427	   2304.057	   2300.098	   2310.418	      6.370	      0.000	     10.329	      0.000	     10.319	      0.000	     -0.173	      0.672	    -10.319	      6.370	     12.782	     12.773	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:35	2323.200	2323.600	2319.600	2320.200	           5093	    170.000	   2311.113	   2304.510	   2300.272	   2310.354	      0.686	      0.453	      0.363	      0.000	    170.000	   2321.525	   2311.113	   2304.510	   2300.272	   2310.354	      6.602	      0.000	     10.841	      0.000	     10.083	      0.000	     -0.189	      0.707	    -10.083	      6.602	      9.845	      9.087	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:36	2320.200	2323.000	2320.200	2322.400	           3315	    171.000	   2311.940	   2304.953	   2300.490	   2310.305	      0.827	      0.443	      0.391	      0.000	    171.000	   2322.075	   2311.940	   2304.953	   2300.490	   2310.305	      6.987	      0.000	     11.450	      0.000	      9.815	      0.000	     -0.207	      0.736	     -9.815	      6.987	     12.095	     10.460	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:37	2322.400	2322.400	2319.600	2320.000	           2879	    172.000	   2312.667	   2305.353	   2300.691	   2310.246	      0.727	      0.400	      0.420	      0.000	    172.000	   2321.313	   2312.667	   2305.353	   2300.691	   2310.246	      7.314	      0.000	     11.975	      0.000	      9.555	      0.000	     -0.215	      0.783	     -9.555	      7.314	      9.754	      7.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:38	2319.600	2320.400	2317.400	2317.800	           4366	    173.000	   2313.294	   2305.703	   2300.883	   2310.177	      0.627	      0.350	      0.394	      0.000	    173.000	   2320.712	   2313.294	   2305.703	   2300.883	   2310.177	      7.591	      0.000	     12.410	      0.000	      9.294	      0.000	     -0.240	      0.785	     -9.294	      7.591	      7.623	      4.506	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:39	2318.000	2321.600	2318.000	2320.600	           3159	    174.000	   2313.973	   2306.124	   2301.078	   2310.118	      0.679	      0.421	      0.387	      0.000	    174.000	   2320.200	   2313.973	   2306.124	   2301.078	   2310.118	      7.849	      0.000	     12.895	      0.000	      9.040	      0.000	     -0.236	      0.807	     -9.040	      7.849	     10.482	      6.627	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:40	2320.400	2321.400	2319.600	2321.400	           2460	    175.000	   2314.594	   2306.509	   2301.285	   2310.068	      0.621	      0.385	      0.402	      0.000	    175.000	   2320.438	   2314.594	   2306.509	   2301.285	   2310.068	      8.084	      0.000	     13.309	      0.000	      8.783	      0.000	     -0.237	      0.795	     -8.783	      8.084	     11.332	      6.806	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:41	2321.400	2324.400	2321.000	2321.000	           5226	    176.000	   2315.160	   2306.867	   2301.478	   2310.014	      0.567	      0.357	      0.400	      0.000	    176.000	   2320.163	   2315.160	   2306.867	   2301.478	   2310.014	      8.294	      0.000	     13.682	      0.000	      8.536	      0.000	     -0.233	      0.787	     -8.536	      8.294	     10.986	      5.840	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:42	2321.000	2322.600	2320.600	2321.000	           2312	    177.000	   2315.740	   2307.267	   2301.677	   2309.948	      0.579	      0.400	      0.392	      0.000	    177.000	   2320.363	   2315.740	   2307.267	   2301.677	   2309.948	      8.473	      0.000	     14.063	      0.000	      8.271	      0.000	     -0.229	      0.793	     -8.271	      8.473	     11.052	      5.260	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:43	2320.400	2327.800	2320.400	2327.400	           4384	    178.000	   2316.542	   2307.794	   2301.923	   2309.908	      0.802	      0.527	      0.445	      0.000	    178.000	   2322.288	   2316.542	   2307.794	   2301.923	   2309.908	      8.748	      0.000	     14.618	      0.000	      7.985	      0.000	     -0.210	      0.845	     -7.985	      8.748	     17.492	     10.858	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:44	2326.800	2328.200	2324.200	2325.000	           8351	    179.000	   2317.227	   2308.297	   2302.132	   2309.858	      0.685	      0.503	      0.455	      1.000	    179.000	   2323.163	   2317.227	   2308.297	   2302.132	   2309.858	      8.930	      0.000	     15.095	      0.000	      7.727	      0.000	     -0.209	      0.847	     -7.727	      8.930	     15.142	      7.773	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:45	2325.000	2331.600	2324.800	2330.600	           8526	    180.000	   2317.985	   2308.886	   2302.411	   2309.846	      0.758	      0.590	      0.488	      0.000	    180.000	   2325.000	   2317.985	   2308.886	   2302.411	   2309.846	      9.099	      0.000	     15.574	      0.000	      7.435	      0.000	     -0.167	      0.933	     -7.435	      9.099	     20.754	     12.615	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:46	2330.400	2332.200	2328.800	2331.400	           5708	    181.000	   2318.660	   2309.454	   2302.687	   2309.837	      0.675	      0.568	      0.555	      0.000	    181.000	   2327.087	   2318.660	   2309.454	   2302.687	   2309.837	      9.206	      0.000	     15.973	      0.000	      7.150	      0.000	     -0.111	      1.010	     -7.150	      9.206	     21.563	     12.740	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:47	2330.600	2333.000	2329.400	2331.000	           4828	    182.000	   2319.342	   2310.000	   2302.930	   2309.830	      0.681	      0.546	      0.519	      0.000	    182.000	   2329.087	   2319.342	   2310.000	   2302.930	   2309.830	      9.512	      0.000	     16.411	      0.000	      7.070	      0.000	     -0.079	      1.007	     -6.899	      9.342	     21.170	     11.658	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 08/19-13:48	2331.800	2335.600	2331.800	2333.000	           6823	    183.000	   2320.054	   2310.607	   2303.187	   2309.830	      0.713	      0.607	      0.500	      0.000	    183.000	   2330.200	   2320.054	   2310.607	   2303.187	   2309.830	     10.225	      0.000	     16.867	      0.000	      7.420	      0.000	     -0.029	      1.055	     -6.643	      9.447	     23.170	     12.946	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
