 05/24-10:20	2589.800	2589.800	2587.200	2587.800	           1798	   2589.258	   2591.363	   2582.698	   2590.160	   2613.000	   2598.000	   2569.000	   2554.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   4150.000	   4150.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2588.000	   2589.258	   2591.363	   2582.698	   2590.160	     -2.000	      0.000	     -1.000	     -2.360	      0.000	      0.000	      0.000	   1798.000	   2605.400	   2259.200	
 05/24-10:21	2588.200	2589.400	2585.600	2585.800	           2624	   2588.954	   2591.350	   2582.717	   2590.150	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   4150.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2587.850	   2588.954	   2591.350	   2582.717	   2590.150	     -2.000	      0.000	     -1.000	     -4.350	      0.000	      0.000	      0.000	   2624.000	   2724.600	   2323.700	
 05/24-10:22	2585.800	2587.000	2584.400	2586.200	           2955	   2588.738	   2591.319	   2582.733	   2590.140	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2587.800	   2588.738	   2591.319	   2582.733	   2590.140	     -2.000	      0.000	     -1.000	     -3.940	      0.000	      0.000	      0.000	   2955.000	   2821.800	   2478.300	
 05/24-10:23	2586.200	2586.600	2584.000	2586.200	           2098	   2588.546	   2591.310	   2582.755	   2590.135	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2587.150	   2588.546	   2591.310	   2582.755	   2590.135	     -2.000	      0.000	     -1.000	     -3.935	      0.000	      0.000	      0.000	   2098.000	   2411.400	   2503.500	
 05/24-10:24	2586.200	2586.200	2584.200	2585.400	           1684	   2588.379	   2591.260	   2582.768	   2590.122	   2613.000	   2598.000	   2569.000	   2554.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2586.275	   2588.379	   2591.260	   2582.768	   2590.122	     -2.000	      0.000	     -1.000	     -4.722	      0.000	      0.000	      0.000	   1684.000	   2231.800	   2476.400	
 05/24-10:25	2585.600	2586.600	2584.600	2585.400	           1574	   2588.158	   2591.233	   2582.781	   2590.100	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2585.800	   2588.158	   2591.233	   2582.781	   2590.100	     -2.000	      0.000	     -1.000	     -4.700	      0.000	      0.000	      0.000	   1574.000	   2187.000	   2396.200	
 05/24-10:26	2585.800	2586.600	2584.000	2585.800	           2016	   2587.875	   2591.144	   2582.817	   2590.092	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2585.800	   2587.875	   2591.144	   2582.817	   2590.092	     -2.000	      0.000	     -1.000	     -4.292	      0.000	      0.000	      0.000	   2016.000	   2065.400	   2395.000	
 05/24-10:27	2585.800	2588.200	2584.200	2587.600	           2993	   2587.721	   2591.058	   2582.869	   2590.080	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2586.100	   2587.721	   2591.058	   2582.869	   2590.080	     -2.000	      0.000	     -1.000	     -2.479	      0.000	      0.000	      0.000	   2993.000	   2073.000	   2447.400	
 05/24-10:28	2587.600	2587.600	2584.000	2585.000	           2385	   2587.475	   2590.910	   2582.883	   2590.052	   2613.000	   2598.000	   2569.000	   2554.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2585.850	   2587.475	   2590.910	   2582.883	   2590.052	     -2.000	      0.000	     -1.000	     -5.052	      0.000	      0.000	      0.000	   2385.000	   2130.400	   2270.900	
 05/24-10:29	2585.000	2585.400	2584.200	2584.800	           1396	   2587.279	   2590.712	   2582.898	   2590.029	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2585.725	   2587.279	   2590.712	   2582.898	   2590.029	     -2.000	      0.000	     -1.000	     -5.229	      0.000	      0.000	      0.000	   1396.000	   2072.800	   2152.300	
 05/24-10:30	2584.400	2586.600	2584.400	2585.000	           1740	   2587.108	   2590.560	   2582.931	   2590.005	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2585.650	   2587.108	   2590.560	   2582.931	   2590.005	     -2.000	      0.000	     -1.000	     -5.005	      0.000	      0.000	      0.000	   1740.000	   2106.000	   2146.500	
 05/24-10:31	2585.000	2586.000	2583.600	2586.000	           2535	   2587.012	   2590.290	   2582.995	   2589.988	   2613.000	   2598.000	   2569.000	   2554.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2585.675	   2587.012	   2590.290	   2582.995	   2589.988	     -2.000	      0.000	     -1.000	     -3.988	      0.000	      0.000	      0.000	   2535.000	   2209.800	   2137.600	
 05/24-10:32	2585.800	2586.000	2583.600	2585.600	           1904	   2586.896	   2590.083	   2583.044	   2589.970	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2585.275	   2586.896	   2590.083	   2583.044	   2589.970	     -2.000	      0.000	     -1.000	     -4.370	      0.000	      0.000	      0.000	   1904.000	   1992.000	   2032.500	
 05/24-10:33	2585.600	2589.400	2585.400	2589.200	           5051	   2586.950	   2589.942	   2583.146	   2589.970	   2613.000	   2598.000	   2569.000	   2554.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   5051.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2586.100	   2586.950	   2589.942	   2583.146	   2589.970	     -2.000	     -1.000	     -1.000	     -0.770	      0.000	      0.000	      0.000	   5051.000	   2525.200	   2327.800	
 05/24-10:34	2589.200	2589.400	2587.800	2587.800	           2321	   2587.000	   2589.777	   2583.310	   2589.967	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   5051.000	   5051.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2586.725	   2587.000	   2589.777	   2583.310	   2589.967	     -2.000	     -1.000	     -1.000	     -2.167	      0.000	      0.000	      0.000	   2321.000	   2710.200	   2391.500	
 05/24-10:35	2588.000	2588.000	2586.200	2586.600	           2081	   2587.042	   2589.627	   2583.477	   2589.959	   2613.000	   2598.000	   2569.000	   2554.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   5051.000	   5051.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2587.050	   2587.042	   2589.627	   2583.477	   2589.959	     -2.000	     -1.000	     -1.000	     -3.359	      0.000	      0.000	      0.000	   2081.000	   2778.400	   2442.200	
 05/24-10:36	2586.400	2587.600	2585.600	2585.800	           1722	   2587.000	   2589.500	   2583.628	   2589.942	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   5051.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2587.000	   2587.000	   2589.500	   2583.628	   2589.942	     -2.000	     -1.000	     -1.000	     -4.142	      0.000	      0.000	      0.000	   1722.000	   2615.800	   2412.800	
 05/24-10:37	2585.600	2586.600	2585.200	2585.600	           1866	   2586.929	   2589.354	   2583.780	   2589.930	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2587.000	   2586.929	   2589.354	   2583.780	   2589.930	     -2.000	     -1.000	     -1.000	     -4.330	      0.000	      0.000	      0.000	   1866.000	   2608.200	   2300.100	
 05/24-10:38	2585.400	2588.200	2585.200	2587.600	           1649	   2586.954	   2589.181	   2583.944	   2589.925	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2586.700	   2586.954	   2589.181	   2583.944	   2589.925	     -2.000	     -1.000	     -1.000	     -2.325	      0.000	      0.000	      0.000	   1649.000	   1927.800	   2226.500	
 05/24-10:39	2588.000	2589.200	2587.200	2588.000	           2475	   2586.954	   2588.988	   2584.096	   2589.927	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2586.725	   2586.954	   2588.988	   2584.096	   2589.927	     -2.000	     -1.000	     -1.000	     -1.927	      0.000	      0.000	      0.000	   2475.000	   1958.600	   2334.400	
 05/24-10:40	2588.200	2589.000	2587.200	2588.800	           2096	   2586.913	   2588.856	   2584.267	   2589.935	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2587.150	   2586.913	   2588.856	   2584.267	   2589.935	     -2.000	     -1.000	     -1.000	     -1.135	      0.000	      0.000	      0.000	   2096.000	   1961.600	   2370.000	
 05/24-10:41	2588.800	2593.000	2588.400	2592.800	           7047	   2587.025	   2588.790	   2584.470	   2589.960	   2613.000	   2598.000	   2569.000	   2554.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   7047.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2588.550	   2587.025	   2588.790	   2584.470	   2589.960	     -2.000	     -1.000	     -1.000	      2.840	      0.000	      0.000	      0.000	   7047.000	   3026.600	   2821.200	
 05/24-10:42	2592.800	2594.600	2592.000	2593.200	           4913	   2587.146	   2588.740	   2584.675	   2589.988	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   4913.000	      0.000	   7047.000	   7047.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2590.075	   2587.146	   2588.740	   2584.675	   2589.988	     -2.000	     -1.000	     -1.000	      3.212	      0.000	      0.000	      0.000	   4913.000	   3636.000	   3122.100	
 05/24-10:43	2592.800	2593.400	2592.200	2592.800	           1982	   2587.346	   2588.696	   2584.853	   2590.012	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	  11960.000	  11960.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2591.100	   2587.346	   2588.696	   2584.853	   2590.012	     -2.000	     -1.000	     -1.000	      2.788	      0.000	      0.000	      0.000	   1982.000	   3702.600	   2815.200	
 05/24-10:44	2592.600	2597.200	2592.200	2596.200	           5502	   2587.642	   2588.717	   2585.065	   2590.051	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   5502.000	      0.000	   4913.000	  11960.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2592.750	   2587.642	   2588.717	   2585.065	   2590.051	     -2.000	     -1.000	     -1.000	      6.149	      0.000	      0.000	      0.000	   5502.000	   4308.000	   3133.300	
 05/24-10:45	2596.400	2597.800	2594.800	2596.600	           5007	   2587.996	   2588.798	   2585.274	   2590.089	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   5007.000	      0.000	   5502.000	  10415.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2594.325	   2587.996	   2588.798	   2585.274	   2590.089	     -2.000	     -1.000	     -1.000	      6.511	      0.000	      0.000	      0.000	   5007.000	   4890.200	   3425.900	
 05/24-10:46	2596.600	2598.400	2596.400	2597.200	           3795	   2588.346	   2588.913	   2585.470	   2590.113	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	  10509.000	  10509.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2595.200	   2588.346	   2588.913	   2585.470	   2590.113	     -2.000	     -1.000	     -1.000	      7.087	      0.000	      0.000	      0.000	   3795.000	   4239.800	   3633.200	
 05/24-10:47	2597.000	2597.000	2595.200	2595.200	           2663	   2588.642	   2589.010	   2585.656	   2590.127	   2613.000	   2598.000	   2569.000	   2554.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   5007.000	  10509.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2595.600	   2588.642	   2589.010	   2585.656	   2590.127	     -2.000	     -1.000	     -1.000	      5.073	      0.000	      0.000	      0.000	   2663.000	   3789.800	   3712.900	
 05/24-10:48	2595.200	2597.000	2595.000	2595.400	           2409	   2588.837	   2589.096	   2585.850	   2590.140	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   5007.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2596.125	   2588.837	   2589.096	   2585.850	   2590.140	     -2.000	     -1.000	     -1.000	      5.260	      0.000	      0.000	      0.000	   2409.000	   3875.200	   3788.900	
 05/24-10:49	2595.000	2595.200	2592.200	2593.000	           3431	   2588.946	   2589.163	   2586.025	   2590.143	   2613.000	   2598.000	   2569.000	   2554.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2595.475	   2588.946	   2589.163	   2586.025	   2590.143	     -2.000	     -1.000	     -1.000	      2.857	      0.000	      0.000	      0.000	   3431.000	   3461.000	   3884.500	
 05/24-10:50	2592.800	2593.600	2591.600	2592.400	           3394	   2589.100	   2589.179	   2586.193	   2590.136	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2594.625	   2589.100	   2589.179	   2586.193	   2590.136	     -2.000	     -1.000	     -1.000	      2.263	      0.000	      0.000	      0.000	   3394.000	   3138.400	   4014.300	
 05/24-10:51	2593.000	2593.200	2592.200	2592.600	           1651	   2589.325	   2589.140	   2586.367	   2590.128	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2593.725	   2589.325	   2589.140	   2586.367	   2590.128	     -1.000	     -1.000	     -1.000	      2.472	      0.000	      0.000	      0.000	   1651.000	   2709.600	   3474.700	
 05/24-10:52	2592.800	2593.000	2589.800	2590.400	           3261	   2589.467	   2589.102	   2586.518	   2590.114	   2613.000	   2598.000	   2569.000	   2554.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2592.750	   2589.467	   2589.102	   2586.518	   2590.114	     -1.000	     -1.000	     -1.000	      0.286	      0.000	      0.000	      0.000	   3261.000	   2829.200	   3309.500	
 05/24-10:53	2590.400	2591.200	2589.600	2590.000	           2383	   2589.592	   2589.069	   2586.661	   2590.104	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2591.675	   2589.592	   2589.069	   2586.661	   2590.104	     -1.000	     -1.000	     -1.000	     -0.104	      0.000	      0.000	      0.000	   2383.000	   2824.000	   3349.600	
 05/24-10:54	2590.000	2590.400	2586.200	2587.200	           4313	   2589.654	   2589.017	   2586.789	   2590.079	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	   4313.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2590.525	   2589.654	   2589.017	   2586.789	   2590.079	     -1.000	     -1.000	     -1.000	     -2.879	      0.000	      0.000	      0.000	   4313.000	   3000.400	   3230.700	
 05/24-10:55	2587.200	2587.600	2582.200	2582.200	           7502	   2589.550	   2588.854	   2586.896	   2590.033	   2613.000	   2598.000	   2569.000	   2554.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	   7502.000	      0.000	      0.000	   4313.000	   4313.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2588.500	   2589.550	   2588.854	   2586.896	   2590.033	     -1.000	     -1.000	     -1.000	     -7.833	      0.000	      0.000	      0.000	   7502.000	   3822.000	   3480.200	
 05/24-10:56	2582.400	2582.800	2579.200	2581.600	           9413	   2589.404	   2588.640	   2587.015	   2589.991	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	   9413.000	      0.000	      0.000	  11815.000	  11815.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2586.275	   2589.404	   2588.640	   2587.015	   2589.991	     -1.000	     -1.000	     -1.000	     -8.391	      0.000	      0.000	      0.000	   9413.000	   5374.400	   4042.000	
 05/24-10:57	2581.600	2582.600	2581.000	2581.800	           3416	   2589.212	   2588.467	   2587.124	   2589.941	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	  16915.000	  21228.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	   2584.575	   2589.212	   2588.467	   2587.124	   2589.941	     -1.000	     -1.000	     -1.000	     -8.141	      0.000	      0.000	      0.000	   3416.000	   5405.400	   4117.300	
 05/24-10:58	2581.600	2582.200	2577.800	2580.400	           6787	   2589.058	   2588.267	   2587.202	   2589.883	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	      0.000	   6787.000	      0.000	      0.000	   9413.000	  16915.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2582.650	   2589.058	   2588.267	   2587.202	   2589.883	     -1.000	     -1.000	     -1.000	     -9.483	      0.000	      0.000	      0.000	   6787.000	   6286.200	   4555.100	
 05/24-10:59	2580.600	2583.600	2580.600	2583.200	           3864	   2589.008	   2588.144	   2587.308	   2589.840	   2613.000	   2598.000	   2569.000	   2554.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	      0.000	      0.000	   3864.000	      0.000	      0.000	      0.000	   6787.000	  16200.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	   2581.850	   2589.008	   2588.144	   2587.308	   2589.840	     -1.000	     -1.000	     -1.000	     -6.640	      1.000	      0.000	      0.000	   3864.000	   6196.400	   4598.400	
