 04/01-14:03	2158.800	2159.200	2158.200	2159.200	           1498	   2155.258	   2160.359	      0.000	      0.000	      0.000	
 04/01-14:04	2159.200	2159.200	2157.800	2158.400	           1599	   2155.300	   2160.144	      0.000	      0.000	      0.000	
 04/01-14:05	2158.200	2159.800	2158.200	2159.400	           2117	   2155.406	   2159.976	      0.000	      0.000	      0.000	
 04/01-14:06	2159.200	2159.600	2157.000	2157.800	           2875	   2155.446	   2159.794	      0.000	      0.000	      0.000	
 04/01-14:07	2157.800	2159.200	2157.800	2158.000	           1430	   2155.540	   2159.606	      0.000	      0.000	      0.000	
 04/01-14:08	2158.200	2158.400	2157.400	2158.000	           1641	   2155.627	   2159.406	      0.000	      0.000	      0.000	
 04/01-14:09	2158.000	2158.200	2154.000	2155.000	           5066	   2155.640	   2159.180	      0.000	      0.000	      0.000	
 04/01-14:10	2155.000	2155.400	2154.200	2155.400	           1667	   2155.640	   2158.967	     -1.000	      0.000	      1.000	
 04/01-14:11	2155.200	2158.000	2154.800	2156.200	           2695	   2155.667	   2158.813	      0.000	      0.000	      0.000	
 04/01-14:12	2156.200	2156.400	2154.000	2155.000	           2429	   2155.721	   2158.647	      0.000	      0.000	      0.000	
 04/01-14:13	2155.000	2156.200	2153.800	2153.800	           2092	   2155.785	   2158.433	      0.000	      0.000	      0.000	
 04/01-14:14	2154.000	2155.600	2154.000	2154.200	           1626	   2155.842	   2158.221	     -1.000	      0.000	      1.000	
 04/01-14:15	2154.200	2157.600	2154.000	2157.400	           2011	   2155.994	   2158.067	      0.000	      0.000	      0.000	
 04/01-14:16	2156.800	2157.000	2155.000	2156.200	           1573	   2156.100	   2157.917	      0.000	      0.000	      0.000	
 04/01-14:17	2156.000	2157.000	2154.800	2156.800	           1449	   2156.160	   2157.763	      0.000	      0.000	      0.000	
 04/01-14:18	2156.600	2156.600	2155.200	2155.600	            945	   2156.167	   2157.600	      0.000	      0.000	      0.000	
 04/01-14:19	2155.600	2159.400	2155.600	2156.800	           4554	   2156.185	   2157.496	      0.000	      0.000	      0.000	
 04/01-14:20	2156.600	2156.800	2155.400	2156.400	           1521	   2156.188	   2157.377	      0.000	      0.000	      0.000	
 04/01-14:21	2156.400	2158.200	2155.400	2156.600	           2771	   2156.225	   2157.273	      0.000	      0.000	      0.000	
 04/01-14:22	2156.400	2158.200	2155.600	2157.400	           2251	   2156.281	   2157.147	      0.000	      0.000	      0.000	
 04/01-14:23	2157.400	2162.000	2156.600	2160.400	           6570	   2156.419	   2157.043	      0.000	      0.000	      0.000	
 04/01-14:24	2160.400	2162.000	2160.200	2161.600	           4669	   2156.721	   2156.974	      1.000	      1.000	      0.000	
 04/01-14:25	2161.600	2161.800	2160.600	2160.600	           2431	   2156.919	   2156.883	      0.000	      0.000	      0.000	
 04/01-14:26	2160.600	2161.000	2158.800	2159.400	           3168	   2157.100	   2156.757	      0.000	      0.000	      0.000	
 04/01-14:27	2159.400	2160.600	2158.600	2159.800	           2116	   2157.308	   2156.627	      0.000	      0.000	      0.000	
 04/01-14:28	2159.600	2159.600	2158.600	2159.200	           1353	   2157.460	   2156.533	      0.000	      0.000	      0.000	
 04/01-14:29	2158.800	2159.800	2158.000	2159.000	           2134	   2157.573	   2156.430	      0.000	      0.000	      0.000	
 04/01-14:30	2159.200	2161.000	2159.000	2160.000	           2292	   2157.721	   2156.380	      0.000	      0.000	      0.000	
 04/01-14:31	2159.600	2161.000	2159.200	2161.000	           1756	   2157.788	   2156.430	      0.000	      0.000	      0.000	
 04/01-14:32	2160.800	2161.000	2159.600	2160.400	           1800	   2157.833	   2156.493	      0.000	      0.000	      0.000	
 04/01-14:33	2160.600	2161.200	2159.800	2159.800	           1716	   2157.854	   2156.556	      0.000	      0.000	      0.000	
 04/01-14:34	2159.800	2161.200	2159.400	2161.000	           1791	   2157.940	   2156.620	      0.000	      0.000	      0.000	
