 09/12-09:36	2476.600	2476.800	2473.400	2473.800	           3016	     21.000	   2477.353	   2478.854	   2479.662	           	           	     -0.187	     -0.096	     -0.170	      0.000	     21.000	   2475.865	   2477.353	   2478.854	   2479.662	           	           	      2.309	      1.000	           	           	     -0.305	           	     -1.501	           	     -3.553	      0.000	      0.000	      0.000	      1.000	     -1.063	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:37	2473.600	2474.800	2473.400	2473.600	           2391	     22.000	   2477.127	   2478.760	   2479.562	           	           	     -0.226	     -0.094	     -0.203	      0.000	     22.000	   2474.802	   2477.127	   2478.760	   2479.562	           	           	      2.435	      1.000	           	           	     -0.340	           	     -1.633	           	     -3.527	      0.000	      0.000	      0.000	      1.000	     -1.063	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:38	2473.800	2474.000	2472.400	2473.800	           2590	     23.000	   2476.927	   2478.647	   2479.458	           	           	     -0.200	     -0.113	     -0.203	      0.000	     23.000	   2473.740	   2476.927	   2478.647	   2479.458	           	           	      2.531	      1.000	           	           	     -0.373	           	     -1.720	           	     -3.127	      0.000	      0.000	      0.000	      0.000	     -1.063	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:39	2473.600	2473.800	2472.400	2473.600	           2299	     24.000	   2476.694	   2478.523	   2479.364	           	           	     -0.233	     -0.124	     -0.198	      0.000	     24.000	   2473.667	   2476.694	   2478.523	   2479.364	           	           	      2.670	      1.000	           	           	     -0.401	           	     -1.830	           	     -3.094	      0.000	      0.000	      0.000	      1.000	     -0.073	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:40	2473.600	2473.800	2472.800	2473.400	           1941	     25.000	   2476.433	   2478.387	   2479.263	           	           	     -0.260	     -0.136	     -0.195	      0.000	     25.000	   2473.604	   2476.433	   2478.387	   2479.263	           	           	      2.830	      1.000	           	           	     -0.398	           	     -1.954	           	     -3.033	      0.000	      0.000	      0.000	      1.000	     -0.063	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:41	2473.800	2475.600	2473.800	2475.000	           3245	     26.000	   2476.280	   2478.283	   2479.192	           	           	     -0.153	     -0.104	     -0.172	      0.000	     26.000	   2474.000	   2476.280	   2478.283	   2479.192	           	           	      2.912	      1.000	           	           	     -0.370	           	     -2.003	           	     -1.280	      0.000	      0.000	      0.000	      0.000	      0.396	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:42	2475.000	2475.000	2472.600	2473.000	           1639	     27.000	   2476.094	   2478.157	   2479.090	           	           	     -0.187	     -0.127	     -0.173	      0.000	     27.000	   2473.802	   2476.094	   2478.157	   2479.090	           	           	      2.996	      1.000	           	           	     -0.368	           	     -2.063	           	     -3.094	      0.000	      0.000	      0.000	      1.000	     -0.198	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:43	2473.000	2475.000	2473.000	2474.800	           1717	     28.000	   2475.920	   2478.077	   2479.022	           	           	     -0.174	     -0.080	     -0.170	      0.000	     28.000	   2474.260	   2475.920	   2478.077	   2479.022	           	           	      3.102	      1.000	           	           	     -0.342	           	     -2.157	           	     -1.120	      0.000	      0.000	      0.000	      0.000	      0.458	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:44	2474.800	2477.200	2474.600	2476.400	           3722	     29.000	   2475.767	   2478.017	   2478.957	           	           	     -0.153	     -0.060	     -0.134	      0.000	     29.000	   2474.729	   2475.767	   2478.017	   2478.957	           	           	      3.190	      1.000	           	           	     -0.307	           	     -2.250	           	      0.633	      0.000	      0.000	      1.000	      0.000	      0.469	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/12-09:45	2476.400	2476.800	2475.800	2476.800	           1732	     30.000	   2475.633	   2477.954	   2478.882	           	           	     -0.133	     -0.063	     -0.140	      0.000	     30.000	   2476.000	   2475.633	   2477.954	   2478.882	           	           	      3.249	      1.000	           	           	     -0.310	           	     -2.320	           	      1.167	      0.000	      0.000	      1.000	      0.000	      1.271	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
