 05/28-10:23	2571.800	2573.200	2571.800	2572.800	           1458	   2572.158	   2575.254	   2577.142	   2580.885	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2572.158	   2575.254	   2577.142	   2580.885	   2634.800	   2566.000	      0.000	      0.000	           	           	      0.000	      1.974	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.600	      1.000	           	     48.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2572.200	   2572.158	   2575.254	   2577.142	   2580.885	     -3.000	     -2.000	     -1.000	     -8.085	      0.000	      0.000	      0.000	   1458.000	   1550.000	   2388.800	
 05/28-10:24	2572.800	2574.000	2572.800	2574.000	           1985	   2572.258	   2575.200	   2577.127	   2580.839	   2599.000	   2586.000	   2560.000	   2547.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2572.258	   2575.200	   2577.127	   2580.839	   2634.800	   2566.000	      0.800	      0.000	           	           	      0.000	      2.700	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.200	           	     49.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2572.550	   2572.258	   2575.200	   2577.127	   2580.839	     -3.000	     -2.000	     -1.000	     -6.839	      0.000	      0.000	      0.000	   1985.000	   1432.400	   1890.400	
 05/28-10:25	2573.800	2573.800	2572.600	2573.200	           1143	   2572.358	   2575.129	   2577.094	   2580.795	   2599.000	   2586.000	   2560.000	   2547.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2572.358	   2575.129	   2577.094	   2580.795	   2634.800	   2566.000	     -0.200	      0.000	           	           	      0.000	      3.012	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.400	     -0.800	           	     50.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2572.950	   2572.358	   2575.129	   2577.094	   2580.795	     -3.000	     -2.000	     -1.000	     -7.595	      0.000	      0.000	      0.000	   1143.000	   1384.000	   1718.300	
 05/28-10:26	2573.000	2574.600	2573.000	2574.600	           2265	   2572.400	   2575.071	   2577.054	   2580.759	   2599.000	   2586.000	   2560.000	   2547.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2572.400	   2575.071	   2577.054	   2580.759	   2634.800	   2566.000	      0.600	      0.000	           	           	      0.000	      3.718	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.800	      1.400	           	     51.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2573.250	   2572.400	   2575.071	   2577.054	   2580.759	     -3.000	     -2.000	     -1.000	     -6.159	      0.000	      0.000	      0.000	   2265.000	   1625.200	   1715.300	
 05/28-10:27	2574.400	2574.600	2573.800	2574.400	           1609	   2572.492	   2575.008	   2577.000	   2580.717	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2572.492	   2575.008	   2577.000	   2580.717	   2634.800	   2566.000	      0.000	      0.000	           	           	      0.000	      1.982	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.400	     -0.200	           	     52.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2573.800	   2572.492	   2575.008	   2577.000	   2580.717	     -3.000	     -2.000	     -1.000	     -6.317	      0.000	      0.000	      0.000	   1609.000	   1692.000	   1726.600	
 05/28-10:28	2574.400	2574.600	2573.200	2574.400	           1495	   2572.600	   2574.954	   2576.954	   2580.676	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2572.600	   2574.954	   2576.954	   2580.676	   2634.800	   2566.000	      0.000	      0.000	           	           	      0.000	      1.982	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.200	      0.000	           	     53.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2574.150	   2572.600	   2574.954	   2576.954	   2580.676	     -3.000	     -2.000	     -1.000	     -6.276	      0.000	      0.000	      0.000	   1495.000	   1699.400	   1624.700	
 05/28-10:29	2574.200	2574.400	2572.200	2572.800	           1841	   2572.675	   2574.871	   2576.900	   2580.625	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2572.675	   2574.871	   2576.900	   2580.625	   2634.800	   2566.000	     -0.200	      0.000	           	           	      0.000	      0.000	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      1.800	     -1.600	           	     54.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2573.900	   2572.675	   2574.871	   2576.900	   2580.625	     -3.000	     -2.000	     -1.000	     -7.825	      0.000	      0.000	      0.000	   1841.000	   1670.600	   1551.500	
 05/28-10:30	2572.600	2573.800	2572.400	2573.600	           1126	   2572.742	   2574.837	   2576.850	   2580.585	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2572.742	   2574.837	   2576.850	   2580.585	   2634.800	   2566.000	     -0.800	      0.000	           	           	      0.000	      0.612	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      0.800	      0.800	           	     55.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2573.950	   2572.742	   2574.837	   2576.850	   2580.585	     -3.000	     -2.000	     -1.000	     -6.985	      0.000	      0.000	      0.000	   1126.000	   1667.200	   1525.600	
 05/28-10:31	2574.000	2575.200	2573.800	2574.400	           2831	   2572.817	   2574.804	   2576.802	   2580.546	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2572.817	   2574.804	   2576.802	   2580.546	   2634.800	   2566.000	      0.600	      0.000	           	           	      0.000	      2.149	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.800	           	     56.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2573.950	   2572.817	   2574.804	   2576.802	   2580.546	     -3.000	     -2.000	     -1.000	     -6.146	      0.000	      0.000	      0.000	   2831.000	   1780.400	   1702.800	
 05/28-10:32	2574.200	2574.400	2572.800	2573.400	           1683	   2572.833	   2574.833	   2576.752	   2580.497	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2572.833	   2574.833	   2576.752	   2580.497	   2634.800	   2566.000	     -0.800	      0.000	           	           	      0.000	      2.351	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.600	     -1.000	           	     57.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2573.700	   2572.833	   2574.833	   2576.752	   2580.497	     -3.000	     -2.000	     -1.000	     -7.097	      0.000	      0.000	      0.000	   1683.000	   1795.200	   1743.600	
 05/28-10:33	2573.400	2574.800	2573.200	2574.400	           1392	   2572.858	   2574.925	   2576.698	   2580.448	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2572.858	   2574.925	   2576.698	   2580.448	   2634.800	   2566.000	     -0.400	      0.000	           	           	      0.000	      2.509	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.800	      1.000	           	     58.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2573.700	   2572.858	   2574.925	   2576.698	   2580.448	     -3.000	     -2.000	     -1.000	     -6.048	      0.000	      0.000	      0.000	   1392.000	   1774.600	   1737.000	
 05/28-10:34	2574.200	2576.800	2574.000	2576.600	           3242	   2572.900	   2575.067	   2576.656	   2580.403	   2599.000	   2586.000	   2560.000	   2547.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2572.900	   2575.067	   2576.656	   2580.403	   2634.800	   2566.000	      1.600	      0.000	           	           	      0.000	      2.753	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      2.200	      2.200	           	     59.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2574.450	   2572.900	   2575.067	   2576.656	   2580.403	     -3.000	     -2.000	     -1.000	     -3.803	      0.000	      0.000	      0.000	   3242.000	   2054.800	   1862.700	
 05/28-10:35	2576.400	2578.800	2575.800	2578.600	           3011	   2573.000	   2575.238	   2576.640	   2580.361	   2599.000	   2586.000	   2560.000	   2547.000	      0.000	      0.000	      1.000	      1.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2573.000	   2575.238	   2576.640	   2580.361	   2634.800	   2566.000	      2.000	      0.000	           	           	      0.000	      2.753	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      5.200	      2.000	           	     60.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2575.500	   2573.000	   2575.238	   2576.640	   2580.361	     -3.000	     -2.000	     -1.000	     -1.761	      0.000	      0.000	      0.000	   3011.000	   2431.800	   2049.500	
 05/28-10:36	2578.200	2578.200	2576.600	2577.200	           2644	   2573.008	   2575.363	   2576.625	   2580.313	   2599.000	   2586.000	   2560.000	   2547.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2573.008	   2575.363	   2576.625	   2580.313	   2634.800	   2566.000	     -0.600	      0.000	           	           	      0.000	      2.365	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      2.800	     -1.400	           	     61.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2576.050	   2573.008	   2575.363	   2576.625	   2580.313	     -3.000	     -2.000	     -1.000	     -3.113	      0.000	      0.000	      0.000	   2644.000	   2394.400	   2087.400	
 05/28-10:37	2576.600	2577.600	2575.600	2576.400	           1684	   2573.042	   2575.458	   2576.594	   2580.261	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2573.042	   2575.458	   2576.594	   2580.261	   2634.800	   2566.000	     -1.200	      0.000	           	           	      0.000	      0.696	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      0.200	     -0.800	           	     62.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2576.650	   2573.042	   2575.458	   2576.594	   2580.261	     -3.000	     -2.000	     -1.000	     -3.861	      0.000	      0.000	      0.000	   1684.000	   2394.600	   2094.900	
 05/28-10:38	2576.400	2577.000	2574.600	2574.800	           2496	   2573.125	   2575.500	   2576.550	   2580.204	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2573.125	   2575.500	   2576.550	   2580.204	   2634.800	   2566.000	     -1.800	      0.000	           	           	      0.000	      0.000	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      3.800	     -1.600	           	     63.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2576.700	   2573.125	   2575.500	   2576.550	   2580.204	     -3.000	     -2.000	     -1.000	     -5.404	      0.000	      0.000	      0.000	   2496.000	   2615.400	   2195.000	
 05/28-10:39	2575.000	2576.800	2574.600	2576.200	           1596	   2573.283	   2575.354	   2576.508	   2580.157	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2573.283	   2575.354	   2576.508	   2580.157	   2634.800	   2566.000	     -1.400	      0.000	           	           	      0.000	      0.382	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.400	           	     64.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2576.650	   2573.283	   2575.354	   2576.508	   2580.157	     -3.000	     -2.000	     -1.000	     -3.957	      0.000	      0.000	      0.000	   1596.000	   2286.200	   2170.500	
 05/28-10:40	2576.000	2579.200	2576.000	2578.600	           3706	   2573.500	   2575.267	   2576.479	   2580.115	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2573.500	   2575.267	   2576.479	   2580.115	   2634.800	   2566.000	      1.600	      0.000	           	           	      0.000	      2.124	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      2.200	      2.400	           	     65.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2576.650	   2573.500	   2575.267	   2576.479	   2580.115	     -3.000	     -2.000	     -1.000	     -1.515	      0.000	      0.000	      0.000	   3706.000	   2425.200	   2428.500	
 05/28-10:41	2578.800	2579.400	2577.600	2578.400	           2662	   2573.658	   2575.204	   2576.452	   2580.062	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2573.658	   2575.204	   2576.452	   2580.062	   2634.800	   2566.000	      0.200	      0.000	           	           	      0.000	      1.992	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      3.600	     -0.200	           	     66.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2576.850	   2573.658	   2575.204	   2576.452	   2580.062	     -3.000	     -2.000	     -1.000	     -1.662	      0.000	      0.000	      0.000	   2662.000	   2428.800	   2411.600	
 05/28-10:42	2578.200	2580.600	2577.600	2580.400	           3121	   2573.925	   2575.142	   2576.431	   2580.016	   2599.000	   2586.000	   2560.000	   2547.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	     10.000	      0.000	      0.000	   2573.925	   2575.142	   2576.431	   2580.016	   2634.800	   2566.000	      1.200	      0.000	           	           	      0.000	      2.565	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      4.200	      2.000	           	     67.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2577.700	   2573.925	   2575.142	   2576.431	   2580.016	     -3.000	     -2.000	     -1.000	      0.384	      0.000	      0.000	      0.000	   3121.000	   2716.200	   2555.400	
 05/28-10:43	2580.600	2580.600	2577.400	2577.400	           2711	   2574.125	   2575.012	   2576.383	   2579.960	   2599.000	   2586.000	   2560.000	   2547.000	      0.000	      0.000	      1.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2574.125	   2575.012	   2576.383	   2579.960	   2634.800	   2566.000	      0.000	      0.000	           	           	      0.000	      0.581	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      1.200	     -3.000	           	     68.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2578.200	   2574.125	   2575.012	   2576.383	   2579.960	     -3.000	     -2.000	     -1.000	     -2.560	      0.000	      0.000	      0.000	   2711.000	   2759.200	   2687.300	
 05/28-10:44	2577.400	2578.400	2575.800	2577.600	           3202	   2574.408	   2574.908	   2576.329	   2579.898	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2574.408	   2574.908	   2576.329	   2579.898	   2634.800	   2566.000	     -2.200	      0.000	           	           	      0.000	      2.332	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.800	      0.200	           	     69.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2578.500	   2574.408	   2574.908	   2576.329	   2579.898	     -3.000	     -2.000	     -1.000	     -2.298	      0.000	      0.000	      0.000	   3202.000	   3080.400	   2683.300	
 05/28-10:45	2577.800	2579.000	2576.800	2578.000	           2162	   2574.700	   2574.729	   2576.283	   2579.827	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2574.700	   2574.729	   2576.283	   2579.827	   2634.800	   2566.000	     -1.600	      0.000	           	           	      0.000	      1.979	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      2.400	      0.400	           	     70.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2578.350	   2574.700	   2574.729	   2576.283	   2579.827	     -3.000	     -2.000	     -1.000	     -1.827	      1.000	      0.000	      0.000	   2162.000	   2771.600	   2598.400	
 05/28-10:46	2578.400	2579.800	2576.600	2578.000	           2318	   2574.950	   2574.592	   2576.252	   2579.759	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2574.950	   2574.592	   2576.252	   2579.759	   2634.800	   2566.000	     -0.800	      0.000	           	           	      0.000	      2.314	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      0.600	      0.000	           	     71.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2578.300	   2574.950	   2574.592	   2576.252	   2579.759	     -2.000	     -2.000	     -1.000	     -1.759	      1.000	      0.000	      0.000	   2318.000	   2702.800	   2565.800	
 05/28-10:47	2578.000	2578.000	2576.400	2577.400	           1527	   2575.208	   2574.475	   2576.204	   2579.696	   2599.000	   2586.000	   2560.000	   2547.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2575.208	   2574.475	   2576.204	   2579.696	   2634.800	   2566.000	     -1.800	      0.000	           	           	      0.000	      0.562	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      0.200	     -0.600	           	     72.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2577.650	   2575.208	   2574.475	   2576.204	   2579.696	     -2.000	     -2.000	     -1.000	     -2.296	      0.000	      0.000	      0.000	   1527.000	   2384.000	   2550.100	
 05/28-10:48	2577.200	2578.200	2576.400	2577.200	           1289	   2575.433	   2574.375	   2576.156	   2579.636	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2575.433	   2574.375	   2576.156	   2579.636	   2634.800	   2566.000	     -1.600	      0.000	           	           	      0.000	      0.000	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      0.800	     -0.200	           	     73.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2577.650	   2575.433	   2574.375	   2576.156	   2579.636	     -2.000	     -2.000	     -1.000	     -2.436	      0.000	      0.000	      0.000	   1289.000	   2099.600	   2429.400	
 05/28-10:49	2577.400	2577.600	2574.600	2574.600	           3077	   2575.517	   2574.254	   2576.094	   2579.572	   2599.000	   2586.000	   2560.000	   2547.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2575.517	   2574.254	   2576.094	   2579.572	   2634.800	   2566.000	     -2.200	      0.000	           	           	      0.000	      0.000	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      3.400	     -2.600	           	     74.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2577.050	   2575.517	   2574.254	   2576.094	   2579.572	     -2.000	     -2.000	     -1.000	     -4.972	      0.000	      0.000	      0.000	   3077.000	   2074.600	   2577.500	
 05/28-10:50	2574.800	2575.600	2574.200	2574.800	           2271	   2575.633	   2574.133	   2576.025	   2579.522	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2575.633	   2574.133	   2576.025	   2579.522	   2634.800	   2566.000	     -2.600	      0.000	           	           	      0.000	      0.000	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      2.600	      0.200	           	     75.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2576.400	   2575.633	   2574.133	   2576.025	   2579.522	     -2.000	     -2.000	     -1.000	     -4.722	      0.000	      0.000	      0.000	   2271.000	   2096.400	   2434.000	
 05/28-10:51	2575.200	2576.400	2574.400	2576.400	           1592	   2575.742	   2574.050	   2575.973	   2579.482	   2599.000	   2586.000	   2560.000	   2547.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2575.742	   2574.050	   2575.973	   2579.482	   2634.800	   2566.000	     -1.800	      0.000	           	           	      0.000	      0.517	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      0.800	      1.600	           	     76.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2576.050	   2575.742	   2574.050	   2575.973	   2579.482	     -2.000	     -2.000	     -1.000	     -3.082	      0.000	      0.000	      0.000	   1592.000	   1951.200	   2327.000	
 05/28-10:52	2576.000	2580.000	2575.800	2579.000	           3705	   2575.983	   2574.042	   2575.971	   2579.449	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      1.000	      0.000	      0.000	      0.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2575.983	   2574.042	   2575.971	   2579.449	   2634.800	   2566.000	      2.400	      0.000	           	           	      0.000	      0.517	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      4.400	      2.600	           	     77.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2576.400	   2575.983	   2574.042	   2575.971	   2579.449	     -1.000	     -2.000	     -1.000	     -0.449	      0.000	      0.000	      0.000	   3705.000	   2386.800	   2385.400	
 05/28-10:53	2579.200	2579.600	2577.400	2577.600	           1989	   2576.150	   2574.154	   2575.954	   2579.414	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2576.150	   2574.154	   2575.954	   2579.414	   2634.800	   2566.000	     -0.400	      0.000	           	           	      0.000	      2.663	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      2.800	     -1.400	           	     78.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2576.500	   2576.150	   2574.154	   2575.954	   2579.414	     -1.000	     -2.000	     -1.000	     -1.814	      0.000	      0.000	      0.000	   1989.000	   2526.800	   2313.200	
 05/28-10:54	2578.000	2579.000	2577.800	2579.000	           1471	   2576.317	   2574.288	   2575.954	   2579.383	   2599.000	   2586.000	   2560.000	   2547.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2576.317	   2574.288	   2575.954	   2579.383	   2634.800	   2566.000	     -1.000	      0.000	           	           	      0.000	      2.602	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      2.600	      1.400	           	     79.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2577.350	   2576.317	   2574.288	   2575.954	   2579.383	     -1.000	     -2.000	     -1.000	     -0.383	      0.000	      0.000	      0.000	   1471.000	   2205.600	   2140.100	
 05/28-10:55	2579.000	2579.200	2577.600	2578.800	           1306	   2576.500	   2574.429	   2575.946	   2579.353	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2576.500	   2574.429	   2575.946	   2579.353	   2634.800	   2566.000	     -0.800	      0.000	           	           	      0.000	      0.446	      0.000	     -1.000	      0.000	      0.000	      0.000	      1.000	      0.200	     -0.200	           	     80.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2578.150	   2576.500	   2574.429	   2575.946	   2579.353	     -1.000	     -2.000	     -1.000	     -0.553	      0.000	      0.000	      0.000	   1306.000	   2012.600	   2054.500	
 05/28-10:56	2578.800	2579.000	2577.800	2578.800	           1029	   2576.642	   2574.521	   2575.938	   2579.326	   2599.000	   2586.000	   2560.000	   2547.000	      1.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     10.000	      0.000	      0.000	   2576.642	   2574.521	   2575.938	   2579.326	   2634.800	   2566.000	     -0.600	      0.000	           	           	      0.000	      1.126	      0.000	      1.000	      0.000	      0.000	      1.000	      0.000	      1.200	      0.000	           	     81.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2578.650	   2576.642	   2574.521	   2575.938	   2579.326	     -1.000	     -2.000	     -1.000	     -0.526	      0.000	      0.000	      0.000	   1029.000	   1900.000	   1925.600	
 05/28-10:57	2578.600	2578.600	2573.800	2575.200	           4523	   2576.667	   2574.579	   2575.902	   2579.291	   2599.000	   2586.000	   2560.000	   2547.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      0.000	      1.000	      0.000	      0.000	      1.000	     10.000	      0.000	      0.000	   2576.667	   2574.579	   2575.902	   2579.291	   2634.800	   2566.000	     -0.600	      0.000	           	           	      1.000	      0.000	     -1.000	      0.000	      0.000	      1.000	      0.000	      0.000	      3.800	     -3.600	           	     82.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	   2577.900	   2576.667	   2574.579	   2575.902	   2579.291	     -1.000	     -2.000	     -1.000	     -4.091	      0.000	      0.000	      0.000	   4523.000	   2063.600	   2225.200	
