 07/18-10:51	2231.000	2234.400	2230.000	2231.200	           3945	     96.000	   2230.204	   2228.227	   2242.059	   2264.553	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.996	      0.000	      0.000	
 07/18-10:52	2230.600	2231.800	2228.800	2230.000	           1725	     97.000	   2230.267	   2228.229	   2241.711	   2264.293	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.267	      0.000	      0.000	
 07/18-10:53	2229.800	2230.000	2225.800	2229.800	           4133	     98.000	   2230.417	   2228.231	   2241.375	   2264.040	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.617	      0.000	      0.000	
 07/18-10:54	2229.400	2229.600	2226.200	2227.400	           1861	     99.000	   2230.542	   2228.217	   2241.025	   2263.782	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.142	      0.000	      0.000	
 07/18-10:55	2227.400	2227.800	2226.000	2227.000	           2005	    100.000	   2230.663	   2228.115	   2240.664	   2263.525	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.663	      0.000	      0.000	
 07/18-10:56	2226.800	2227.600	2225.200	2225.800	           2661	    101.000	   2230.654	   2227.952	   2240.297	   2263.259	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -4.854	      0.000	      0.000	
 07/18-10:57	2225.600	2228.400	2225.600	2227.600	           1750	    102.000	   2230.833	   2227.850	   2239.948	   2263.001	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -3.233	      0.000	      0.000	
 07/18-10:58	2227.400	2231.200	2227.400	2230.000	           2479	    103.000	   2230.942	   2227.760	   2239.620	   2262.745	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -0.942	      0.000	      0.000	
 07/18-10:59	2229.800	2232.800	2229.200	2231.400	           1998	    104.000	   2231.104	   2227.750	   2239.323	   2262.489	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.296	      0.000	      0.000	
 07/18-11:00	2231.400	2232.000	2227.800	2228.800	           2404	    105.000	   2231.167	   2227.837	   2238.997	   2262.223	           	      0.000	      1.000	      0.000	      0.000	      0.000	      0.000	      0.000	     -2.367	      0.000	      0.000	
