 09/02-09:51	2304.200	2306.000	2303.200	2305.200	           2492	     36.000	   2312.958	   2310.358	   2308.021	   2311.868	   2319.672	     -0.458	      0.021	     -0.177	      0.000	     36.000	   2305.167	   2312.958	   2310.358	   2308.021	   2311.868	      2.600	      0.000	      4.938	      0.000	      3.847	      0.000	     -0.143	     -0.329	     -3.847	      2.600	     -6.668	     -7.758	      0.000	      0.000	      0.000	      0.000	     -0.750	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:52	2305.000	2305.000	2303.000	2303.400	           2143	     37.000	   2312.483	   2310.342	   2307.956	   2311.829	   2319.640	     -0.475	     -0.017	     -0.140	      0.000	     37.000	   2304.250	   2312.483	   2310.342	   2307.956	   2311.829	      2.142	      0.000	      4.527	      0.000	      3.872	      0.000	     -0.157	     -0.322	     -3.872	      2.142	     -8.429	     -9.083	      0.000	      0.000	      0.000	      0.000	     -0.917	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:53	2303.400	2304.800	2298.800	2303.200	           5884	     38.000	   2311.950	   2310.325	   2307.885	   2311.783	   2319.606	     -0.533	     -0.017	     -0.135	      0.000	     38.000	   2303.917	   2311.950	   2310.325	   2307.885	   2311.783	      1.625	      1.000	      4.064	      0.000	      3.897	      0.000	     -0.171	     -0.313	     -3.897	      1.625	     -8.583	     -8.750	      0.000	      0.000	      0.000	      0.000	     -0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:54	2303.600	2307.000	2303.600	2305.200	           5003	     39.000	   2311.475	   2310.346	   2307.835	   2311.746	   2319.576	     -0.475	      0.021	     -0.121	      0.000	     39.000	   2303.917	   2311.475	   2310.346	   2307.835	   2311.746	      1.400	      1.000	      3.640	      0.000	      3.910	      0.000	     -0.157	     -0.260	     -3.910	      1.129	     -6.546	     -6.275	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:55	2305.600	2309.600	2305.600	2308.000	           5097	     40.000	   2311.075	   2310.396	   2307.817	   2311.707	   2319.548	     -0.400	      0.050	     -0.069	      0.000	     40.000	   2305.500	   2311.075	   2310.396	   2307.817	   2311.707	      1.311	      1.000	      3.258	      0.000	      3.890	      0.000	     -0.161	     -0.204	     -3.890	      0.679	     -3.707	     -3.075	      0.000	      0.000	      0.000	      0.000	      1.583	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:56	2308.400	2309.400	2307.800	2308.400	           2152	     41.000	   2310.725	   2310.467	   2307.792	   2311.679	   2319.521	     -0.350	      0.071	     -0.044	      0.000	     41.000	   2307.250	   2310.725	   2310.467	   2307.792	   2311.679	      1.212	      1.000	      2.933	      0.000	      3.887	      0.000	     -0.150	     -0.165	     -3.887	      0.259	     -3.279	     -2.325	      0.000	      0.000	      0.000	      0.000	      1.750	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:57	2308.800	2309.800	2308.400	2309.800	           2494	     42.000	   2310.408	   2310.538	   2307.781	   2311.659	   2319.498	     -0.317	      0.071	     -0.035	      0.000	     42.000	   2308.750	   2310.408	   2310.538	   2307.781	   2311.659	      1.251	      1.000	      2.756	      0.000	      3.878	      0.000	     -0.124	     -0.104	     -3.878	     -0.129	     -1.859	     -0.608	      0.000	      0.000	      0.000	      0.000	      1.500	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:58	2309.600	2310.200	2308.000	2309.000	           3175	     43.000	   2309.992	   2310.621	   2307.765	   2311.643	   2319.473	     -0.417	      0.083	     -0.027	      0.000	     43.000	   2309.083	   2309.992	   2310.621	   2307.765	   2311.643	      1.651	      1.000	      2.856	      0.000	      3.878	      0.000	     -0.103	     -0.071	     -3.878	     -0.629	     -2.643	     -0.992	      0.000	      0.000	      0.000	      0.000	      0.333	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-09:59	2308.800	2309.600	2307.600	2309.400	           1888	     44.000	   2309.600	   2310.708	   2307.750	   2311.629	   2319.447	     -0.392	      0.087	     -0.031	      0.000	     44.000	   2309.333	   2309.600	   2310.708	   2307.750	   2311.629	      2.029	      0.000	      2.958	      0.000	      3.879	      0.000	     -0.078	     -0.067	     -3.879	     -1.108	     -2.229	     -0.200	      0.000	      0.000	      0.000	      0.000	      0.250	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
 09/02-10:00	2309.600	2310.800	2308.600	2309.400	           3196	     45.000	   2309.242	   2310.783	   2307.758	   2311.605	   2319.424	     -0.358	      0.075	     -0.006	      0.000	     45.000	   2309.250	   2309.242	   2310.783	   2307.758	   2311.605	      2.364	      0.000	      3.025	      0.000	      3.847	      0.000	     -0.073	     -0.033	     -3.847	     -1.542	     -2.206	      0.158	      0.000	      0.000	      0.000	      0.000	     -0.083	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	      1.000	
