 08/27-13:05	2322.800	2323.800	2322.800	2323.200	           1655	    140.000	   2329.967	   2331.270	   2334.973	   2333.975	     -0.300	     -0.194	     -0.267	      0.000	
 08/27-13:06	2323.600	2324.000	2323.000	2323.400	           1844	    141.000	   2329.715	   2331.080	   2334.844	   2333.970	     -0.252	     -0.189	     -0.261	      0.000	
 08/27-13:07	2323.400	2324.800	2322.200	2324.600	           2416	    142.000	   2329.500	   2330.937	   2334.753	   2333.976	     -0.215	     -0.144	     -0.220	      0.000	
 08/27-13:08	2324.400	2324.600	2323.400	2324.200	           1185	    143.000	   2329.225	   2330.762	   2334.636	   2333.969	     -0.275	     -0.174	     -0.207	      0.000	
 08/27-13:09	2323.800	2325.400	2323.800	2324.800	           2274	    144.000	   2328.873	   2330.586	   2334.523	   2333.969	     -0.352	     -0.176	     -0.230	      0.000	
 08/27-13:10	2324.800	2325.400	2323.600	2323.600	           1467	    145.000	   2328.506	   2330.410	   2334.408	   2333.966	     -0.366	     -0.176	     -0.228	      0.000	
 08/27-13:11	2323.800	2324.000	2321.400	2322.000	           2911	    146.000	   2328.048	   2330.241	   2334.292	   2333.961	     -0.458	     -0.170	     -0.231	      0.000	
 08/27-13:12	2321.800	2323.200	2321.600	2323.200	           1968	    147.000	   2327.640	   2330.106	   2334.185	   2333.955	     -0.408	     -0.135	     -0.224	      0.000	
 08/27-13:13	2323.000	2326.000	2322.800	2325.400	           2810	    148.000	   2327.267	   2330.067	   2334.103	   2333.954	     -0.373	     -0.040	     -0.189	      0.000	
 08/27-13:14	2325.200	2325.800	2324.600	2325.400	           1852	    149.000	   2326.933	   2330.044	   2334.033	   2333.951	     -0.333	     -0.023	     -0.151	      0.000	
 08/27-13:15	2325.400	2327.400	2324.800	2327.200	           2306	    150.000	   2326.627	   2330.050	   2334.001	   2333.952	     -0.306	      0.006	     -0.102	      0.000	
 08/27-13:16	2327.000	2327.000	2326.200	2326.400	           1634	    151.000	   2326.340	   2330.023	   2333.958	   2333.943	     -0.288	     -0.027	     -0.075	      0.000	
 08/27-13:17	2326.200	2326.800	2325.400	2325.600	           1332	    152.000	   2326.094	   2329.960	   2333.897	   2333.936	     -0.246	     -0.063	     -0.105	      0.000	
 08/27-13:18	2325.800	2325.800	2324.000	2324.800	           2747	    153.000	   2325.773	   2329.874	   2333.825	   2333.938	     -0.321	     -0.086	     -0.133	      0.000	
 08/27-13:19	2324.800	2327.000	2324.200	2327.000	           1655	    154.000	   2325.521	   2329.803	   2333.762	   2333.947	     -0.252	     -0.071	     -0.135	      0.000	
 08/27-13:20	2326.800	2328.000	2326.000	2326.400	           2756	    155.000	   2325.319	   2329.700	   2333.680	   2333.959	     -0.202	     -0.103	     -0.145	      0.000	
 08/27-13:21	2326.600	2327.200	2325.200	2325.400	           1476	    156.000	   2325.060	   2329.554	   2333.573	   2333.981	     -0.259	     -0.146	     -0.188	      0.000	
 08/27-13:22	2325.400	2327.400	2325.400	2326.400	           1558	    157.000	   2324.846	   2329.444	   2333.473	   2334.003	     -0.214	     -0.110	     -0.207	      0.000	
 08/27-13:23	2326.800	2327.000	2325.600	2326.600	           1080	    158.000	   2324.767	   2329.310	   2333.367	   2334.014	     -0.079	     -0.134	     -0.207	      0.000	
 08/27-13:24	2326.600	2327.400	2325.800	2327.400	           1369	    159.000	   2324.940	   2329.210	   2333.263	   2334.027	      0.173	     -0.100	     -0.210	      0.000	
 08/27-13:25	2327.600	2327.800	2325.800	2326.600	           1471	    160.000	   2324.994	   2329.091	   2333.122	   2334.036	      0.054	     -0.120	     -0.245	      0.000	
 08/27-13:26	2326.200	2327.600	2326.200	2326.400	           1305	    161.000	   2325.033	   2328.970	   2332.987	   2334.043	      0.040	     -0.121	     -0.276	      0.000	
 08/27-13:27	2326.400	2326.400	2320.200	2321.800	           6962	    162.000	   2324.873	   2328.753	   2332.822	   2334.025	     -0.161	     -0.217	     -0.300	      0.000	
 08/27-13:28	2322.000	2323.200	2320.200	2321.600	           4319	    163.000	   2324.746	   2328.529	   2332.652	   2334.013	     -0.127	     -0.224	     -0.335	      0.000	
 08/27-13:29	2321.800	2322.800	2321.400	2322.800	           1604	    164.000	   2324.646	   2328.330	   2332.492	   2334.001	     -0.100	     -0.199	     -0.330	      0.000	
 08/27-13:30	2322.600	2325.000	2322.000	2324.200	           2807	    165.000	   2324.619	   2328.163	   2332.353	   2333.995	     -0.027	     -0.168	     -0.299	      0.000	
 08/27-13:31	2324.200	2324.800	2323.800	2324.200	           1177	    166.000	   2324.560	   2328.004	   2332.222	   2333.985	     -0.058	     -0.158	     -0.270	      0.000	
 08/27-13:32	2324.000	2327.200	2324.000	2326.400	           2743	    167.000	   2324.706	   2327.886	   2332.095	   2333.981	      0.146	     -0.118	     -0.258	      0.000	
 08/27-13:33	2326.200	2327.600	2326.000	2327.000	           2470	    168.000	   2324.894	   2327.760	   2331.970	   2333.959	      0.188	     -0.126	     -0.252	      0.000	
 08/27-13:34	2326.800	2327.000	2325.200	2325.800	           1840	    169.000	   2324.994	   2327.630	   2331.848	   2333.938	      0.100	     -0.130	     -0.247	      0.000	
